File Name,Ground Truth Sequence,Predicted Sequence,TP,FP,FN,Precision,Recall,F1-score
continuous_0469_S7_strategy2.npz,5 -> 4 -> 7 -> 1 -> 2 -> 6,8 -> 4 -> 7 -> 1 -> 5,2,3,4,0.400000,0.333333,0.363636
continuous_0470_S7_strategy2.npz,9 -> 7 -> 2 -> 6 -> 0 -> 4 -> 3,7 -> 5 -> 7 -> 2 -> 6 -> 5 -> 3,2,5,5,0.285714,0.285714,0.285714
continuous_0471_S7_strategy2.npz,6 -> 9 -> 0 -> 7 -> 8 -> 5,5 -> 8 -> 0 -> 7 -> 5,3,2,3,0.600000,0.500000,0.545455
continuous_0472_S7_strategy2.npz,7 -> 3 -> 6 -> 0 -> 4 -> 9 -> 8,7 -> 6 -> 0 -> 8,4,0,3,1.000000,0.571429,0.727273
continuous_0473_S7_strategy2.npz,3 -> 2 -> 1 -> 9 -> 7 -> 6 -> 5,3 -> 1 -> 9 -> 7 -> 8 -> 7,2,4,5,0.333333,0.285714,0.307692
continuous_0474_S7_strategy2.npz,3 -> 8 -> 6 -> 1 -> 7 -> 0 -> 5,8 -> 6 -> 1 -> 7,2,2,5,0.500000,0.285714,0.363636
continuous_0475_S7_strategy2.npz,7 -> 8 -> 6 -> 0 -> 3 -> 1,7 -> 7 -> 8 -> 4,1,3,5,0.250000,0.166667,0.200000
continuous_0476_S7_strategy2.npz,3 -> 4 -> 1 -> 7 -> 6 -> 8 -> 5,3 -> 1 -> 3 -> 5 -> 8 -> 5,3,3,4,0.500000,0.428571,0.461538
continuous_0477_S7_strategy2.npz,9 -> 8 -> 3 -> 2 -> 0 -> 4,9 -> 8 -> 3 -> 2 -> 0 -> 4,5,1,1,0.833333,0.833333,0.833333
continuous_0478_S7_strategy2.npz,0 -> 3 -> 8 -> 6 -> 1 -> 2,0 -> 8 -> 6 -> 1 -> 1,3,2,3,0.600000,0.500000,0.545455
continuous_0479_S7_strategy2.npz,9 -> 5 -> 6 -> 8 -> 4 -> 0 -> 2,9 -> 5 -> 5 -> 8 -> 0 -> 0 -> 0 -> 0,2,6,5,0.250000,0.285714,0.266667
continuous_0480_S7_strategy2.npz,1 -> 9 -> 3 -> 8 -> 2 -> 5,1 -> 9 -> 8 -> 5,4,0,2,1.000000,0.666667,0.800000
continuous_0481_S7_strategy2.npz,9 -> 4 -> 8 -> 2 -> 0 -> 5 -> 1,9 -> 9 -> 8 -> 0 -> 5,4,1,3,0.800000,0.571429,0.666667
continuous_0482_S7_strategy2.npz,8 -> 0 -> 9 -> 5 -> 7 -> 1 -> 6,8 -> 0 -> 7 -> 5 -> 3 -> 3,3,3,4,0.500000,0.428571,0.461538
continuous_0483_S7_strategy2.npz,0 -> 7 -> 3 -> 5 -> 1 -> 6,0 -> 8 -> 3 -> 5 -> 1 -> 0,3,3,3,0.500000,0.500000,0.500000
continuous_0484_S7_strategy2.npz,4 -> 8 -> 0 -> 7 -> 2 -> 9,4 -> 8 -> 7 -> 1,3,1,3,0.750000,0.500000,0.600000
continuous_0485_S7_strategy2.npz,1 -> 6 -> 2 -> 3 -> 0 -> 5 -> 8,3 -> 0 -> 5 -> 8,3,1,4,0.750000,0.428571,0.545455
continuous_0486_S7_strategy2.npz,7 -> 8 -> 4 -> 3 -> 0 -> 1,7 -> 7 -> 4 -> 3 -> 0 -> 1,5,1,1,0.833333,0.833333,0.833333
continuous_0487_S7_strategy2.npz,6 -> 2 -> 8 -> 4 -> 5 -> 0 -> 7,6 -> 3 -> 5 -> 0 -> 6,2,3,5,0.400000,0.285714,0.333333
continuous_0488_S7_strategy2.npz,3 -> 0 -> 2 -> 8 -> 9 -> 4 -> 1,3 -> 0 -> 3 -> 9 -> 4 -> 1,5,1,2,0.833333,0.714286,0.769231
continuous_0489_S7_strategy2.npz,8 -> 3 -> 0 -> 2 -> 7 -> 4,8 -> 3 -> 0 -> 8 -> 7,2,3,4,0.400000,0.333333,0.363636
continuous_0490_S7_strategy2.npz,6 -> 8 -> 9 -> 4 -> 7 -> 3 -> 2,8 -> 6 -> 9 -> 9 -> 7 -> 3,3,3,4,0.500000,0.428571,0.461538
continuous_0491_S7_strategy2.npz,4 -> 3 -> 5 -> 6 -> 9 -> 7,4 -> 3 -> 5 -> 6 -> 6 -> 9,3,3,3,0.500000,0.500000,0.500000
continuous_0492_S7_strategy2.npz,9 -> 3 -> 0 -> 6 -> 1 -> 5,0 -> 6 -> 1 -> 1,0,4,6,0.000000,0.000000,0.000000
continuous_0493_S7_strategy2.npz,8 -> 2 -> 1 -> 0 -> 3 -> 7 -> 5,8 -> 1 -> 1 -> 1 -> 3 -> 7 -> 5,4,3,3,0.571429,0.571429,0.571429
continuous_0494_S7_strategy2.npz,4 -> 2 -> 5 -> 9 -> 7 -> 3 -> 6,4 -> 1 -> 5 -> 8 -> 9 -> 3,0,6,7,0.000000,0.000000,0.000000
continuous_0495_S7_strategy2.npz,5 -> 8 -> 4 -> 2 -> 0 -> 3 -> 6,5 -> 2 -> 2 -> 0 -> 6,2,3,5,0.400000,0.285714,0.333333
continuous_0496_S7_strategy2.npz,8 -> 7 -> 2 -> 0 -> 4 -> 1 -> 3,8 -> 8 -> 0 -> 0 -> 8 -> 1 -> 3,4,3,3,0.571429,0.571429,0.571429
continuous_0497_S7_strategy2.npz,1 -> 6 -> 5 -> 0 -> 4 -> 7 -> 2,1 -> 6 -> 5 -> 0 -> 4 -> 6 -> 2,6,1,1,0.857143,0.857143,0.857143
continuous_0498_S7_strategy2.npz,8 -> 0 -> 6 -> 1 -> 4 -> 3,8 -> 0 -> 4 -> 4,3,1,3,0.750000,0.500000,0.600000
continuous_0499_S7_strategy2.npz,8 -> 1 -> 3 -> 5 -> 2 -> 6,8 -> 1 -> 3 -> 1 -> 6,3,2,3,0.600000,0.500000,0.545455
continuous_0500_S7_strategy2.npz,1 -> 4 -> 0 -> 6 -> 7 -> 5 -> 3,1 -> 4 -> 0 -> 5 -> 7 -> 8 -> 3,2,5,5,0.285714,0.285714,0.285714
continuous_0501_S7_strategy2.npz,6 -> 2 -> 1 -> 7 -> 8 -> 4,1 -> 6 -> 8 -> 0,0,4,6,0.000000,0.000000,0.000000
continuous_0502_S7_strategy2.npz,4 -> 3 -> 7 -> 2 -> 9 -> 1,0 -> 7 -> 0 -> 1,2,2,4,0.500000,0.333333,0.400000
continuous_0503_S7_strategy2.npz,8 -> 0 -> 3 -> 9 -> 4 -> 6 -> 7,8 -> 3 -> 9 -> 6 -> 7,5,0,2,1.000000,0.714286,0.833333
continuous_0504_S7_strategy2.npz,9 -> 8 -> 3 -> 7 -> 1 -> 5,9 -> 7 -> 3 -> 7 -> 1 -> 1,4,2,2,0.666667,0.666667,0.666667
continuous_0505_S7_strategy2.npz,6 -> 9 -> 4 -> 0 -> 1 -> 2 -> 3,6 -> 9 -> 8 -> 0 -> 1 -> 2,5,1,2,0.833333,0.714286,0.769231
continuous_0506_S7_strategy2.npz,9 -> 1 -> 4 -> 5 -> 3 -> 6 -> 0,9 -> 1 -> 4 -> 4,1,3,6,0.250000,0.142857,0.181818
continuous_0507_S7_strategy2.npz,7 -> 4 -> 6 -> 0 -> 5 -> 2,4 -> 6 -> 5,3,0,3,1.000000,0.500000,0.666667
continuous_0508_S7_strategy2.npz,8 -> 7 -> 5 -> 0 -> 2 -> 1 -> 4,8 -> 5 -> 0 -> 1 -> 3,4,1,3,0.800000,0.571429,0.666667
continuous_0509_S7_strategy2.npz,0 -> 4 -> 9 -> 1 -> 8 -> 5 -> 7,0 -> 0 -> 8 -> 1 -> 9 -> 8,2,4,5,0.333333,0.285714,0.307692
continuous_0510_S7_strategy2.npz,4 -> 7 -> 9 -> 5 -> 3 -> 0,4 -> 3 -> 9 -> 5 -> 3 -> 0,3,3,3,0.500000,0.500000,0.500000
continuous_0511_S7_strategy2.npz,2 -> 6 -> 7 -> 1 -> 0 -> 4,2 -> 8 -> 7 -> 6 -> 1 -> 0 -> 2,4,3,2,0.571429,0.666667,0.615385
continuous_0512_S7_strategy2.npz,3 -> 6 -> 2 -> 8 -> 5 -> 9,3 -> 6 -> 0 -> 9 -> 9,3,2,3,0.600000,0.500000,0.545455
continuous_0513_S7_strategy2.npz,1 -> 4 -> 7 -> 9 -> 0 -> 6,1 -> 4 -> 4 -> 9 -> 0,4,1,2,0.800000,0.666667,0.727273
continuous_0514_S7_strategy2.npz,7 -> 8 -> 9 -> 1 -> 2 -> 5 -> 4,7 -> 7 -> 7 -> 8 -> 0 -> 1 -> 5 -> 4,3,5,4,0.375000,0.428571,0.400000
continuous_0515_S7_strategy2.npz,3 -> 0 -> 9 -> 1 -> 5 -> 8,6 -> 1 -> 5,2,1,4,0.666667,0.333333,0.444444
continuous_0516_S7_strategy2.npz,2 -> 1 -> 6 -> 3 -> 4 -> 8 -> 9,2 -> 5 -> 0 -> 8 -> 9,2,3,5,0.400000,0.285714,0.333333
continuous_0517_S7_strategy2.npz,1 -> 9 -> 4 -> 6 -> 8 -> 3 -> 0,1 -> 9 -> 4 -> 8 -> 8 -> 3 -> 0 -> 0,4,4,3,0.500000,0.571429,0.533333
continuous_0518_S7_strategy2.npz,2 -> 8 -> 1 -> 4 -> 7 -> 3 -> 5,8 -> 1 -> 2 -> 6 -> 5,3,2,4,0.600000,0.428571,0.500000
continuous_0519_S7_strategy2.npz,4 -> 8 -> 1 -> 2 -> 6 -> 9,2 -> 4 -> 8 -> 8 -> 6 -> 6,2,4,4,0.333333,0.333333,0.333333
continuous_0520_S7_strategy2.npz,2 -> 3 -> 0 -> 5 -> 1 -> 7,0 -> 1 -> 1,1,2,5,0.333333,0.166667,0.222222
continuous_0521_S7_strategy2.npz,9 -> 4 -> 0 -> 6 -> 5 -> 7,4 -> 4 -> 5 -> 5,2,2,4,0.500000,0.333333,0.400000
continuous_0522_S7_strategy2.npz,4 -> 3 -> 2 -> 1 -> 6 -> 5,1 -> 8 -> 8,1,2,5,0.333333,0.166667,0.222222
continuous_0523_S7_strategy2.npz,1 -> 9 -> 7 -> 6 -> 3 -> 8 -> 5,1 -> 3 -> 8 -> 6 -> 8 -> 5,4,2,3,0.666667,0.571429,0.615385
continuous_0524_S7_strategy2.npz,7 -> 2 -> 9 -> 0 -> 1 -> 8 -> 3,8 -> 9 -> 0 -> 1 -> 1 -> 3,4,2,3,0.666667,0.571429,0.615385
continuous_0525_S7_strategy2.npz,5 -> 8 -> 2 -> 0 -> 6 -> 9,5 -> 8 -> 2 -> 6 -> 7,4,1,2,0.800000,0.666667,0.727273
continuous_0526_S7_strategy2.npz,3 -> 8 -> 0 -> 9 -> 2 -> 5,3 -> 4 -> 0 -> 0 -> 5,3,2,3,0.600000,0.500000,0.545455
continuous_0527_S7_strategy2.npz,5 -> 7 -> 8 -> 9 -> 0 -> 3,5 -> 7 -> 7 -> 7,2,2,4,0.500000,0.333333,0.400000
continuous_0528_S7_strategy2.npz,9 -> 4 -> 3 -> 0 -> 1 -> 5,9 -> 4 -> 5,1,2,5,0.333333,0.166667,0.222222
continuous_0529_S7_strategy2.npz,7 -> 2 -> 4 -> 0 -> 6 -> 8,7 -> 1 -> 4 -> 0 -> 8 -> 8,4,2,2,0.666667,0.666667,0.666667
continuous_0530_S7_strategy2.npz,9 -> 1 -> 8 -> 6 -> 4 -> 7 -> 2,9 -> 1 -> 8 -> 6 -> 5 -> 4,4,2,3,0.666667,0.571429,0.615385
continuous_0531_S7_strategy2.npz,2 -> 0 -> 8 -> 3 -> 5 -> 1,2 -> 0 -> 0 -> 5,3,1,3,0.750000,0.500000,0.600000
continuous_0532_S7_strategy2.npz,8 -> 4 -> 2 -> 0 -> 7 -> 9 -> 5,8 -> 0 -> 0 -> 5 -> 9,3,2,4,0.600000,0.428571,0.500000
continuous_0533_S7_strategy2.npz,3 -> 1 -> 5 -> 8 -> 7 -> 9,3 -> 1 -> 5 -> 8 -> 7 -> 7,4,2,2,0.666667,0.666667,0.666667
continuous_0534_S7_strategy2.npz,1 -> 3 -> 7 -> 0 -> 4 -> 6,1 -> 3 -> 7 -> 0 -> 4 -> 6,6,0,0,1.000000,1.000000,1.000000
continuous_0535_S7_strategy2.npz,5 -> 0 -> 2 -> 8 -> 4 -> 6,5 -> 0 -> 5 -> 0 -> 4,2,3,4,0.400000,0.333333,0.363636
continuous_0536_S7_strategy2.npz,1 -> 7 -> 4 -> 6 -> 9 -> 5 -> 2,1 -> 3 -> 4 -> 8 -> 5,3,2,4,0.600000,0.428571,0.500000
continuous_0537_S7_strategy2.npz,0 -> 1 -> 8 -> 7 -> 4 -> 9,8 -> 1 -> 8 -> 8 -> 4 -> 8,2,4,4,0.333333,0.333333,0.333333
continuous_0538_S7_strategy2.npz,7 -> 6 -> 1 -> 3 -> 2 -> 9 -> 5,6 -> 3 -> 3 -> 2 -> 7 -> 9,0,6,7,0.000000,0.000000,0.000000
continuous_0539_S7_strategy2.npz,4 -> 5 -> 2 -> 0 -> 1 -> 9,5 -> 5 -> 2 -> 0 -> 0 -> 0 -> 0 -> 7,2,6,4,0.250000,0.333333,0.285714
continuous_0540_S7_strategy2.npz,7 -> 8 -> 6 -> 0 -> 4 -> 1 -> 9,7 -> 8 -> 1 -> 8,2,2,5,0.500000,0.285714,0.363636
continuous_0541_S7_strategy2.npz,2 -> 6 -> 3 -> 5 -> 7 -> 0 -> 4,8 -> 3 -> 7 -> 0 -> 4,4,1,3,0.800000,0.571429,0.666667
continuous_0542_S7_strategy2.npz,0 -> 1 -> 3 -> 2 -> 6 -> 5 -> 4,0 -> 1 -> 2 -> 6 -> 6 -> 5,3,3,4,0.500000,0.428571,0.461538
continuous_0543_S7_strategy2.npz,6 -> 4 -> 3 -> 8 -> 9 -> 2,5 -> 4 -> 3 -> 8 -> 9,1,4,5,0.200000,0.166667,0.181818
continuous_0544_S7_strategy2.npz,8 -> 9 -> 3 -> 1 -> 6 -> 5,8 -> 9 -> 1 -> 5 -> 5,4,1,2,0.800000,0.666667,0.727273
continuous_0545_S7_strategy2.npz,2 -> 1 -> 7 -> 9 -> 3 -> 6,2 -> 1 -> 3 -> 9 -> 3 -> 6,3,3,3,0.500000,0.500000,0.500000
continuous_0546_S7_strategy2.npz,8 -> 9 -> 3 -> 6 -> 1 -> 5,7 -> 8 -> 0 -> 5,1,3,5,0.250000,0.166667,0.200000
continuous_0547_S7_strategy2.npz,9 -> 3 -> 7 -> 8 -> 6 -> 2,9 -> 3 -> 7 -> 3,2,2,4,0.500000,0.333333,0.400000
continuous_0548_S7_strategy2.npz,8 -> 2 -> 1 -> 5 -> 4 -> 9 -> 6,8 -> 1 -> 5 -> 4 -> 9 -> 6,6,0,1,1.000000,0.857143,0.923077
continuous_0549_S7_strategy2.npz,0 -> 5 -> 1 -> 8 -> 2 -> 6 -> 3,0 -> 4 -> 8 -> 7,1,3,6,0.250000,0.142857,0.181818
continuous_0550_S7_strategy2.npz,1 -> 2 -> 5 -> 4 -> 7 -> 9,5 -> 4 -> 7 -> 8,2,2,4,0.500000,0.333333,0.400000
continuous_0551_S7_strategy2.npz,7 -> 2 -> 5 -> 9 -> 4 -> 1 -> 6,7 -> 5 -> 5 -> 8 -> 6,3,2,4,0.600000,0.428571,0.500000
continuous_0552_S7_strategy2.npz,1 -> 0 -> 7 -> 6 -> 9 -> 2 -> 3,1 -> 0 -> 7 -> 6 -> 7 -> 1,4,2,3,0.666667,0.571429,0.615385
continuous_0553_S7_strategy2.npz,0 -> 3 -> 7 -> 8 -> 6 -> 1 -> 2,0 -> 7 -> 8 -> 4 -> 1,4,1,3,0.800000,0.571429,0.666667
continuous_0554_S7_strategy2.npz,5 -> 1 -> 8 -> 0 -> 6 -> 4 -> 2,5 -> 1 -> 8 -> 0 -> 6 -> 8,4,2,3,0.666667,0.571429,0.615385
continuous_0555_S7_strategy2.npz,0 -> 5 -> 3 -> 2 -> 4 -> 7 -> 1,0 -> 5 -> 3 -> 2 -> 4 -> 7 -> 1,6,1,1,0.857143,0.857143,0.857143
continuous_0556_S7_strategy2.npz,4 -> 2 -> 1 -> 3 -> 7 -> 9,4 -> 1 -> 3 -> 7 -> 6,3,2,3,0.600000,0.500000,0.545455
continuous_0557_S7_strategy2.npz,3 -> 1 -> 7 -> 5 -> 9 -> 0,3 -> 1 -> 7 -> 7 -> 5 -> 0,4,2,2,0.666667,0.666667,0.666667
continuous_0558_S7_strategy2.npz,6 -> 3 -> 4 -> 7 -> 0 -> 9 -> 8,6 -> 3 -> 4 -> 7 -> 0 -> 8 -> 8,5,2,2,0.714286,0.714286,0.714286
continuous_0559_S7_strategy2.npz,0 -> 3 -> 8 -> 1 -> 7 -> 9,0 -> 3 -> 8 -> 1 -> 5,3,2,3,0.600000,0.500000,0.545455
continuous_0560_S7_strategy2.npz,6 -> 0 -> 4 -> 7 -> 5 -> 2 -> 3,5 -> 6 -> 0 -> 4 -> 8 -> 8 -> 5 -> 3,3,5,4,0.375000,0.428571,0.400000
continuous_0561_S7_strategy2.npz,4 -> 1 -> 6 -> 9 -> 8 -> 3,4 -> 1 -> 6 -> 8,3,1,3,0.750000,0.500000,0.600000
continuous_0562_S7_strategy2.npz,1 -> 2 -> 6 -> 0 -> 4 -> 7 -> 8,5 -> 2 -> 5 -> 0 -> 0 -> 6 -> 8,3,4,4,0.428571,0.428571,0.428571
continuous_0563_S7_strategy2.npz,9 -> 5 -> 1 -> 2 -> 8 -> 4,9 -> 7 -> 2 -> 8 -> 4,3,2,3,0.600000,0.500000,0.545455
continuous_0564_S7_strategy2.npz,8 -> 5 -> 9 -> 2 -> 3 -> 6,8 -> 5 -> 9 -> 3,2,2,4,0.500000,0.333333,0.400000
continuous_0565_S7_strategy2.npz,9 -> 4 -> 0 -> 1 -> 3 -> 2,7 -> 4 -> 0 -> 1,2,2,4,0.500000,0.333333,0.400000
continuous_0566_S7_strategy2.npz,5 -> 6 -> 9 -> 4 -> 8 -> 2,5 -> 6 -> 9 -> 9 -> 8,4,1,2,0.800000,0.666667,0.727273
continuous_0567_S7_strategy2.npz,7 -> 3 -> 8 -> 0 -> 4 -> 5,7 -> 3 -> 8 -> 0 -> 0 -> 4 -> 5,4,3,2,0.571429,0.666667,0.615385
continuous_0568_S7_strategy2.npz,4 -> 1 -> 0 -> 8 -> 3 -> 9,1 -> 0 -> 8 -> 3 -> 3,0,5,6,0.000000,0.000000,0.000000
continuous_0569_S7_strategy2.npz,9 -> 8 -> 5 -> 4 -> 7 -> 3 -> 1,9 -> 8 -> 5 -> 4 -> 3 -> 3,1,5,6,0.166667,0.142857,0.153846
continuous_0570_S7_strategy2.npz,3 -> 4 -> 6 -> 7 -> 5 -> 2,3 -> 4 -> 6 -> 7 -> 6 -> 8,3,3,3,0.500000,0.500000,0.500000
continuous_0571_S7_strategy2.npz,1 -> 5 -> 9 -> 8 -> 7 -> 6 -> 0,1 -> 5 -> 9 -> 9 -> 8,3,2,4,0.600000,0.428571,0.500000
continuous_0572_S7_strategy2.npz,1 -> 5 -> 7 -> 9 -> 6 -> 8 -> 2,0 -> 1 -> 9 -> 8 -> 8,1,4,6,0.200000,0.142857,0.166667
continuous_0573_S7_strategy2.npz,8 -> 2 -> 7 -> 5 -> 9 -> 1 -> 0,8 -> 7 -> 7 -> 9 -> 1 -> 0,4,2,3,0.666667,0.571429,0.615385
continuous_0574_S7_strategy2.npz,8 -> 4 -> 7 -> 3 -> 2 -> 5 -> 0,8 -> 8 -> 2 -> 7 -> 8,0,5,7,0.000000,0.000000,0.000000
continuous_0575_S7_strategy2.npz,6 -> 3 -> 0 -> 7 -> 8 -> 2 -> 5,6 -> 8 -> 5,3,0,4,1.000000,0.428571,0.600000
continuous_0576_S7_strategy2.npz,1 -> 9 -> 3 -> 8 -> 0 -> 7 -> 6,1 -> 9 -> 3 -> 8 -> 8 -> 6,5,1,2,0.833333,0.714286,0.769231
continuous_0577_S7_strategy2.npz,1 -> 5 -> 6 -> 3 -> 4 -> 9 -> 2,5 -> 6 -> 3 -> 9,2,2,5,0.500000,0.285714,0.363636
continuous_0578_S7_strategy2.npz,1 -> 0 -> 9 -> 4 -> 3 -> 8 -> 6,1 -> 0 -> 8 -> 8,3,1,4,0.750000,0.428571,0.545455
continuous_0579_S7_strategy2.npz,7 -> 1 -> 6 -> 5 -> 4 -> 8,7 -> 6 -> 1 -> 8 -> 5 -> 5 -> 8,4,3,2,0.571429,0.666667,0.615385
continuous_0580_S7_strategy2.npz,5 -> 3 -> 1 -> 4 -> 9 -> 0,5 -> 3 -> 4 -> 2 -> 3 -> 8,2,4,4,0.333333,0.333333,0.333333
continuous_0581_S7_strategy2.npz,4 -> 2 -> 1 -> 8 -> 7 -> 9 -> 0,0 -> 1 -> 8 -> 8 -> 8 -> 0,3,3,4,0.500000,0.428571,0.461538
continuous_0582_S7_strategy2.npz,7 -> 4 -> 2 -> 8 -> 0 -> 3 -> 9,7 -> 7 -> 2 -> 8 -> 8 -> 8,2,4,5,0.333333,0.285714,0.307692
continuous_0583_S7_strategy2.npz,2 -> 6 -> 4 -> 9 -> 7 -> 0 -> 8,7 -> 4 -> 9,0,3,7,0.000000,0.000000,0.000000
continuous_0584_S7_strategy2.npz,5 -> 0 -> 2 -> 9 -> 6 -> 8 -> 7,5 -> 0 -> 2 -> 7 -> 8,3,2,4,0.600000,0.428571,0.500000
continuous_0585_S7_strategy2.npz,2 -> 6 -> 4 -> 7 -> 9 -> 5 -> 3,2 -> 6 -> 7 -> 9 -> 5,5,0,2,1.000000,0.714286,0.833333
continuous_0586_S7_strategy2.npz,7 -> 7 -> 6 -> 2 -> 7 -> 5 -> 3,7 -> 7 -> 6 -> 2 -> 7 -> 5,4,2,3,0.666667,0.571429,0.615385
continuous_0587_S7_strategy2.npz,3 -> 3 -> 7 -> 3 -> 5 -> 3 -> 9,3 -> 3 -> 7 -> 5 -> 3 -> 8,2,4,5,0.333333,0.285714,0.307692
continuous_0588_S7_strategy2.npz,3 -> 7 -> 7 -> 3 -> 3 -> 3 -> 3,7 -> 7 -> 6 -> 3 -> 3 -> 3,4,2,3,0.666667,0.571429,0.615385
continuous_0589_S7_strategy2.npz,6 -> 7 -> 6 -> 7 -> 6 -> 7 -> 5,6 -> 7 -> 5 -> 7 -> 6 -> 7,4,2,3,0.666667,0.571429,0.615385
continuous_0590_S7_strategy2.npz,5 -> 7 -> 7 -> 6 -> 5 -> 3 -> 7,5 -> 5 -> 8 -> 7 -> 5 -> 3,1,5,6,0.166667,0.142857,0.153846
continuous_0591_S7_strategy2.npz,7 -> 3 -> 3 -> 6 -> 3 -> 7 -> 3,6 -> 3 -> 5 -> 3,2,2,5,0.500000,0.285714,0.363636
continuous_0592_S7_strategy2.npz,7 -> 7 -> 7 -> 3 -> 7 -> 3 -> 7,7 -> 7 -> 7 -> 8 -> 3 -> 8,4,2,3,0.666667,0.571429,0.615385
continuous_0593_S7_strategy2.npz,7 -> 7 -> 7 -> 7 -> 3 -> 7 -> 9,7 -> 7 -> 7 -> 7,2,2,5,0.500000,0.285714,0.363636
continuous_0594_S7_strategy2.npz,7 -> 5 -> 3,5,1,0,2,1.000000,0.333333,0.500000
continuous_0595_S7_strategy2.npz,3,,0,0,1,0.000000,0.000000,0.000000
