IV3 - GRU,,,,,,,,
File Name,Ground Truth Sequence,Predicted Sequence,TP,FP,FN,Precision,Recall,F1-score
continuous_1193_S6_strategy2.npz,25 -> 55 -> 32 -> 7 -> 91 -> 12 -> 46,25 -> 55 -> 32 -> 7 -> 49 -> 91 -> 12 -> 44,4,4,3,50.00%,57.14%,53.33%
continuous_1194_S6_strategy2.npz,9 -> 60 -> 83 -> 15 -> 28 -> 86,9 -> 60 -> 83 -> 15 -> 28 -> 26 -> 86,4,3,2,57.14%,66.67%,61.54%
continuous_1195_S6_strategy2.npz,98 -> 12 -> 22 -> 44 -> 30 -> 81,98 -> 12 -> 22 -> 44 -> 30 -> 81,5,1,1,83.33%,83.33%,83.33%
continuous_1196_S6_strategy2.npz,35 -> 101 -> 68 -> 4 -> 84 -> 42 -> 27,41 -> 30 -> 101 -> 98 -> 68 -> 4 -> 84,0,7,7,0.00%,0.00%,0.00%
continuous_1197_S6_strategy2.npz,51 -> 103 -> 65 -> 23 -> 77 -> 17 -> 86,51 -> 103 -> 65 -> 23 -> 86,3,2,4,60.00%,42.86%,50.00%
continuous_1198_S6_strategy2.npz,79 -> 9 -> 22 -> 44 -> 100,79 -> 9 -> 22 -> 44 -> 100,5,0,0,100.00%,100.00%,100.00%
continuous_1199_S6_strategy2.npz,98 -> 39 -> 67 -> 47 -> 11,98 -> 39 -> 38 -> 67 -> 63 -> 47,3,3,2,50.00%,60.00%,54.55%
continuous_1200_S7_strategy2.npz,80 -> 51 -> 86 -> 33 -> 28,80 -> 51 -> 86 -> 28,3,1,2,75.00%,60.00%,66.67%
continuous_1201_S7_strategy2.npz,30 -> 60 -> 13 -> 101 -> 65 -> 26 -> 81,60 -> 13 -> 101 -> 65 -> 27,3,2,4,60.00%,42.86%,50.00%
continuous_1202_S7_strategy2.npz,99 -> 35 -> 12 -> 20 -> 57 -> 68 -> 47,99 -> 38 -> 12 -> 20 -> 57 -> 68,4,2,3,66.67%,57.14%,61.54%
continuous_1203_S7_strategy2.npz,43 -> 94 -> 74 -> 62 -> 100 -> 35 -> 57,43 -> 94 -> 74 -> 100 -> 36 -> 35 -> 57,4,3,3,57.14%,57.14%,57.14%
continuous_1204_S7_strategy2.npz,10 -> 61 -> 1 -> 46 -> 29 -> 33,10 -> 61 -> 1 -> 44 -> 46 -> 29,2,4,4,33.33%,33.33%,33.33%
continuous_1205_S7_strategy2.npz,87 -> 44 -> 60 -> 31 -> 70 -> 11,87 -> 44 -> 60 -> 66 -> 70 -> 11,5,1,1,83.33%,83.33%,83.33%
continuous_1206_S7_strategy2.npz,51 -> 52 -> 83 -> 21 -> 92,52 -> 48 -> 83 -> 21 -> 92,3,2,2,60.00%,60.00%,60.00%
continuous_1207_S7_strategy2.npz,89 -> 31 -> 98 -> 66 -> 46 -> 8 -> 75,89 -> 31 -> 98 -> 66 -> 46 -> 8 -> 75,6,1,1,85.71%,85.71%,85.71%
continuous_1208_S7_strategy2.npz,0 -> 59 -> 46 -> 10 -> 90 -> 75,0 -> 59 -> 46 -> 89 -> 90,4,1,2,80.00%,66.67%,72.73%
continuous_1209_S7_strategy2.npz,87 -> 29 -> 102 -> 41 -> 18 -> 50 -> 80,87 -> 29 -> 50 -> 102 -> 41 -> 18 -> 50,3,4,4,42.86%,42.86%,42.86%
continuous_1210_S7_strategy2.npz,16 -> 57 -> 67 -> 81 -> 20 -> 102 -> 85,16 -> 57 -> 67 -> 81 -> 21 -> 102,5,1,2,83.33%,71.43%,76.92%
continuous_1211_S7_strategy2.npz,37 -> 95 -> 2 -> 73 -> 44 -> 94 -> 15,41 -> 95 -> 2 -> 73 -> 44 -> 94,4,2,3,66.67%,57.14%,61.54%
continuous_1212_S7_strategy2.npz,104 -> 7 -> 66 -> 42 -> 28,104 -> 7 -> 66 -> 42 -> 60 -> 28,3,3,2,50.00%,60.00%,54.55%
continuous_1213_S7_strategy2.npz,96 -> 62 -> 92 -> 47 -> 16 -> 3 -> 77,96 -> 92 -> 47 -> 16 -> 3 -> 77,4,2,3,66.67%,57.14%,61.54%
continuous_1214_S7_strategy2.npz,54 -> 40 -> 62 -> 77 -> 42,54 -> 38,1,1,4,50.00%,20.00%,28.57%
continuous_1215_S7_strategy2.npz,5 -> 52 -> 36 -> 98 -> 80 -> 89 -> 46,5 -> 36 -> 98 -> 80 -> 89 -> 46,5,1,2,83.33%,71.43%,76.92%
continuous_1216_S7_strategy2.npz,7 -> 89 -> 17 -> 34 -> 57,7 -> 89 -> 17 -> 57,4,0,1,100.00%,80.00%,88.89%
continuous_1217_S7_strategy2.npz,49 -> 102 -> 78 -> 56 -> 14 -> 35 -> 67,49 -> 56 -> 14 -> 67,4,0,3,100.00%,57.14%,72.73%
continuous_1218_S7_strategy2.npz,49 -> 79 -> 2 -> 24 -> 92,49 -> 24,2,0,3,100.00%,40.00%,57.14%
continuous_1219_S7_strategy2.npz,24 -> 94 -> 12 -> 63 -> 38 -> 44 -> 100,24 -> 94 -> 12 -> 63 -> 38 -> 44 -> 100,6,1,1,85.71%,85.71%,85.71%
continuous_1220_S7_strategy2.npz,37 -> 97 -> 3 -> 72 -> 63 -> 90,37 -> 97 -> 72 -> 63 -> 90,4,1,2,80.00%,66.67%,72.73%
continuous_1221_S7_strategy2.npz,62 -> 54 -> 23 -> 49 -> 10 -> 1 -> 97,56 -> 54 -> 24 -> 49 -> 10 -> 1,4,2,3,66.67%,57.14%,61.54%
continuous_1222_S7_strategy2.npz,45 -> 21 -> 62 -> 54 -> 1 -> 30 -> 15,45 -> 62 -> 1,2,1,5,66.67%,28.57%,40.00%
continuous_1223_S7_strategy2.npz,80 -> 68 -> 100 -> 6 -> 91,80 -> 68 -> 63 -> 100 -> 6 -> 91,4,2,1,66.67%,80.00%,72.73%
continuous_1224_S7_strategy2.npz,62 -> 30 -> 85 -> 19 -> 49 -> 54,62 -> 30 -> 97 -> 85 -> 19 -> 48 -> 49 -> 54,4,4,2,50.00%,66.67%,57.14%
continuous_1225_S7_strategy2.npz,103 -> 51 -> 25 -> 9 -> 38,51 -> 25,2,0,3,100.00%,40.00%,57.14%
continuous_1226_S7_strategy2.npz,50 -> 9 -> 83 -> 34 -> 22,50 -> 9 -> 83 -> 37,3,1,2,75.00%,60.00%,66.67%
continuous_1227_S7_strategy2.npz,104 -> 77 -> 2 -> 85 -> 27,104 -> 1 -> 85,2,1,3,66.67%,40.00%,50.00%
continuous_1228_S7_strategy2.npz,25 -> 74 -> 56 -> 8 -> 45 -> 71,25 -> 56 -> 8 -> 45 -> 63 -> 71,2,4,4,33.33%,33.33%,33.33%
continuous_1229_S7_strategy2.npz,10 -> 46 -> 39 -> 9 -> 91 -> 26 -> 68,10 -> 46 -> 39 -> 50 -> 9 -> 91 -> 90 -> 26,4,4,3,50.00%,57.14%,53.33%
continuous_1230_S7_strategy2.npz,44 -> 83 -> 70 -> 10 -> 101 -> 33,44 -> 71 -> 83 -> 70 -> 10 -> 101,1,5,5,16.67%,16.67%,16.67%
continuous_1231_S7_strategy2.npz,58 -> 88 -> 23 -> 81 -> 46 -> 99,52 -> 88 -> 23 -> 81 -> 46 -> 99,5,1,1,83.33%,83.33%,83.33%
continuous_1232_S7_strategy2.npz,17 -> 68 -> 25 -> 38 -> 90,17 -> 68 -> 26 -> 25 -> 38 -> 90,4,2,1,66.67%,80.00%,72.73%
continuous_1233_S7_strategy2.npz,65 -> 51 -> 84 -> 99 -> 14 -> 57 -> 22,65 -> 51 -> 63 -> 84 -> 99 -> 14 -> 57,2,5,5,28.57%,28.57%,28.57%
continuous_1234_S7_strategy2.npz,67 -> 15 -> 38 -> 97 -> 90 -> 25 -> 48,67 -> 63 -> 15 -> 39 -> 100 -> 90 -> 44 -> 49,3,5,4,37.50%,42.86%,40.00%
continuous_1235_S7_strategy2.npz,68 -> 59 -> 12 -> 0 -> 23 -> 102 -> 40,59 -> 12 -> 3 -> 0 -> 23 -> 102 -> 38,3,4,4,42.86%,42.86%,42.86%
continuous_1236_S7_strategy2.npz,77 -> 40 -> 61 -> 91 -> 71 -> 19,38 -> 61 -> 91 -> 71,3,1,3,75.00%,50.00%,60.00%
continuous_1237_S7_strategy2.npz,75 -> 56 -> 97 -> 86 -> 12 -> 20 -> 41,75 -> 56 -> 97 -> 100 -> 97 -> 86 -> 92 -> 12 -> 20,2,7,5,22.22%,28.57%,25.00%
continuous_1238_S7_strategy2.npz,56 -> 8 -> 72 -> 93 -> 35 -> 18 -> 47,56 -> 8 -> 93 -> 38 -> 18 -> 47,4,2,3,66.67%,57.14%,61.54%
continuous_1239_S7_strategy2.npz,79 -> 89 -> 38 -> 50 -> 59,79 -> 89 -> 38 -> 50,3,1,2,75.00%,60.00%,66.67%
continuous_1240_S7_strategy2.npz,59 -> 41 -> 66 -> 1 -> 104,59 -> 41 -> 66 -> 104,4,0,1,100.00%,80.00%,88.89%
continuous_1241_S7_strategy2.npz,96 -> 17 -> 37 -> 45 -> 27 -> 59 -> 85,96 -> 17 -> 37 -> 28 -> 98 -> 59 -> 85,5,2,2,71.43%,71.43%,71.43%
continuous_1242_S7_strategy2.npz,97 -> 36 -> 66 -> 80 -> 90 -> 8 -> 27,97 -> 37 -> 66 -> 71 -> 80 -> 71 -> 90 -> 8,3,5,4,37.50%,42.86%,40.00%
continuous_1243_S7_strategy2.npz,7 -> 23 -> 48 -> 11 -> 56,7 -> 23 -> 48 -> 11,3,1,2,75.00%,60.00%,66.67%
continuous_1244_S7_strategy2.npz,90 -> 14 -> 63 -> 39 -> 26,90 -> 14 -> 63 -> 38 -> 26,3,2,2,60.00%,60.00%,60.00%
continuous_1245_S7_strategy2.npz,22 -> 104 -> 65 -> 3 -> 85 -> 39,104 -> 65 -> 63 -> 3 -> 85 -> 39,2,4,4,33.33%,33.33%,33.33%
continuous_1246_S7_strategy2.npz,23 -> 13 -> 84 -> 30 -> 44 -> 92 -> 101,23 -> 14 -> 13 -> 84 -> 31 -> 44 -> 92,0,7,7,0.00%,0.00%,0.00%
continuous_1247_S7_strategy2.npz,73 -> 38 -> 98 -> 61 -> 4 -> 27 -> 86,73 -> 38 -> 98 -> 61 -> 63 -> 4 -> 86,5,2,2,71.43%,71.43%,71.43%
continuous_1248_S7_strategy2.npz,6 -> 56 -> 76 -> 67 -> 44 -> 25 -> 32,6 -> 56 -> 76 -> 67 -> 44 -> 28 -> 32,5,2,2,71.43%,71.43%,71.43%
continuous_1249_S7_strategy2.npz,75 -> 99 -> 47 -> 55 -> 39 -> 12 -> 87,75 -> 99 -> 47 -> 93 -> 39 -> 38 -> 12 -> 87,5,3,2,62.50%,71.43%,66.67%
continuous_1250_S7_strategy2.npz,101 -> 54 -> 62 -> 23 -> 75 -> 88,101 -> 24 -> 23 -> 75 -> 88,4,1,2,80.00%,66.67%,72.73%
continuous_1251_S7_strategy2.npz,50 -> 73 -> 89 -> 104 -> 36,73 -> 89 -> 104 -> 35,1,3,4,25.00%,20.00%,22.22%
continuous_1252_S7_strategy2.npz,54 -> 87 -> 9 -> 70 -> 73 -> 103 -> 51,93 -> 87 -> 9 -> 70 -> 73 -> 95,4,2,3,66.67%,57.14%,61.54%
continuous_1253_S7_strategy2.npz,45 -> 53 -> 83 -> 67 -> 3 -> 30,45 -> 53 -> 83 -> 67 -> 63 -> 32,4,2,2,66.67%,66.67%,66.67%
continuous_1254_S7_strategy2.npz,58 -> 70 -> 30 -> 80 -> 6 -> 103 -> 20,58 -> 70 -> 33 -> 30 -> 80 -> 6 -> 103,2,5,5,28.57%,28.57%,28.57%
continuous_1255_S7_strategy2.npz,76 -> 70 -> 61 -> 98 -> 31 -> 5 -> 23,76 -> 70 -> 77 -> 61 -> 98 -> 31 -> 5,2,5,5,28.57%,28.57%,28.57%
continuous_1256_S7_strategy2.npz,68 -> 77 -> 97 -> 59 -> 7 -> 39 -> 22,68 -> 97 -> 59 -> 7 -> 39 -> 22,3,3,4,50.00%,42.86%,46.15%
continuous_1257_S7_strategy2.npz,56 -> 33 -> 15 -> 44 -> 69,38 -> 15 -> 44 -> 69,3,1,2,75.00%,60.00%,66.67%
continuous_1258_S7_strategy2.npz,24 -> 14 -> 65 -> 31 -> 79 -> 92 -> 59,24 -> 14 -> 65 -> 64 -> 31 -> 79 -> 92 -> 59,7,1,0,87.50%,100.00%,93.33%
continuous_1259_S7_strategy2.npz,23 -> 3 -> 49 -> 30 -> 96 -> 14 -> 88,49 -> 30 -> 32 -> 93 -> 96 -> 14 -> 88,3,4,4,42.86%,42.86%,42.86%
continuous_1260_S7_strategy2.npz,17 -> 38 -> 85 -> 54 -> 96 -> 70 -> 5,17 -> 38 -> 87 -> 85 -> 54 -> 96 -> 66 -> 70 -> 5,5,4,2,55.56%,71.43%,62.50%
continuous_1261_S7_strategy2.npz,97 -> 22 -> 0 -> 83 -> 31 -> 54,97 -> 22 -> 0 -> 83 -> 31 -> 71 -> 54,2,5,4,28.57%,33.33%,30.77%
continuous_1262_S7_strategy2.npz,7 -> 34 -> 25 -> 83 -> 87 -> 14,41 -> 34 -> 25 -> 82 -> 83 -> 87 -> 93 -> 14,3,5,3,37.50%,50.00%,42.86%
continuous_1263_S7_strategy2.npz,25 -> 60 -> 87 -> 44 -> 69 -> 39,60 -> 87 -> 44 -> 69 -> 66 -> 39,0,6,6,0.00%,0.00%,0.00%
continuous_1264_S7_strategy2.npz,22 -> 54 -> 44 -> 100 -> 37 -> 2,54 -> 44 -> 100 -> 37 -> 41 -> 1,0,6,6,0.00%,0.00%,0.00%
continuous_1265_S7_strategy2.npz,40 -> 90 -> 69 -> 15 -> 26 -> 42 -> 96,38 -> 90 -> 69 -> 70 -> 15 -> 26 -> 28 -> 42 -> 98 -> 96,2,8,5,20.00%,28.57%,23.53%
continuous_1266_S7_strategy2.npz,1 -> 84 -> 56 -> 43 -> 103 -> 32,1 -> 84 -> 56 -> 43 -> 103 -> 32,5,1,1,83.33%,83.33%,83.33%
continuous_1267_S7_strategy2.npz,32 -> 92 -> 24 -> 95 -> 72 -> 6 -> 17,32 -> 33 -> 92 -> 72 -> 6 -> 17,4,2,3,66.67%,57.14%,61.54%
continuous_1268_S7_strategy2.npz,88 -> 8 -> 75 -> 12 -> 68 -> 55 -> 30,88 -> 8 -> 75 -> 12 -> 68 -> 57 -> 55 -> 32,4,4,3,50.00%,57.14%,53.33%
continuous_1269_S7_strategy2.npz,104 -> 70 -> 27 -> 54 -> 49 -> 92 -> 81,104 -> 70 -> 28 -> 49 -> 92 -> 81,4,2,3,66.67%,57.14%,61.54%
continuous_1270_S7_strategy2.npz,87 -> 44 -> 13 -> 82 -> 69 -> 34 -> 100,87 -> 44 -> 13 -> 82 -> 70 -> 66 -> 37 -> 41 -> 34 -> 100,2,8,5,20.00%,28.57%,23.53%
continuous_1271_S7_strategy2.npz,95 -> 55 -> 17 -> 33 -> 42 -> 8 -> 89,55 -> 93 -> 17 -> 38 -> 42 -> 89,3,3,4,50.00%,42.86%,46.15%
continuous_1272_S7_strategy2.npz,78 -> 13 -> 48 -> 58 -> 101,78 -> 13 -> 48 -> 101,4,0,1,100.00%,80.00%,88.89%
continuous_1273_S7_strategy2.npz,12 -> 27 -> 63 -> 40 -> 45,12 -> 63 -> 40 -> 45,3,1,2,75.00%,60.00%,66.67%
continuous_1274_S7_strategy2.npz,92 -> 52 -> 100 -> 26 -> 80 -> 50 -> 7,92 -> 52 -> 100 -> 26 -> 72 -> 80 -> 50 -> 7,6,2,1,75.00%,85.71%,80.00%
continuous_1275_S7_strategy2.npz,14 -> 52 -> 49 -> 64 -> 85 -> 2,14 -> 49 -> 63 -> 85 -> 1,2,3,4,40.00%,33.33%,36.36%
continuous_1276_S7_strategy2.npz,58 -> 19 -> 43 -> 103 -> 27 -> 35,58 -> 66 -> 103 -> 26,2,2,4,50.00%,33.33%,40.00%
continuous_1277_S7_strategy2.npz,96 -> 71 -> 1 -> 27 -> 90 -> 56 -> 15,96 -> 71 -> 2 -> 28 -> 90 -> 56,4,2,3,66.67%,57.14%,61.54%
continuous_1278_S7_strategy2.npz,55 -> 104 -> 29 -> 35 -> 77,55 -> 93 -> 104 -> 29,1,3,4,25.00%,20.00%,22.22%
continuous_1279_S7_strategy2.npz,61 -> 26 -> 87 -> 67 -> 12 -> 97 -> 49,61 -> 26 -> 87 -> 67 -> 12 -> 97,6,0,1,100.00%,85.71%,92.31%
continuous_1280_S7_strategy2.npz,10 -> 78 -> 71 -> 53 -> 90,10 -> 78 -> 71 -> 53 -> 57,4,1,1,80.00%,80.00%,80.00%
continuous_1281_S7_strategy2.npz,59 -> 74 -> 21 -> 13 -> 71 -> 92,59 -> 21 -> 13 -> 71 -> 92,4,1,2,80.00%,66.67%,72.73%
continuous_1282_S7_strategy2.npz,77 -> 3 -> 102 -> 92 -> 25,77 -> 3 -> 102 -> 92,4,0,1,100.00%,80.00%,88.89%
continuous_1283_S7_strategy2.npz,12 -> 91 -> 102 -> 43 -> 3 -> 74,12 -> 91 -> 102 -> 43 -> 3 -> 74,5,1,1,83.33%,83.33%,83.33%
continuous_1284_S7_strategy2.npz,86 -> 33 -> 10 -> 78 -> 6 -> 29 -> 101,86 -> 10 -> 78 -> 6 -> 101,4,1,3,80.00%,57.14%,66.67%
continuous_1285_S7_strategy2.npz,51 -> 84 -> 93 -> 3 -> 54 -> 34 -> 17,60 -> 84 -> 93 -> 54 -> 34 -> 17,5,1,2,83.33%,71.43%,76.92%
continuous_1286_S7_strategy2.npz,11 -> 21 -> 33 -> 75 -> 91 -> 4 -> 99,11 -> 21 -> 33 -> 75 -> 91 -> 4 -> 99,7,0,0,100.00%,100.00%,100.00%
continuous_1287_S7_strategy2.npz,65 -> 7 -> 101 -> 14 -> 24 -> 47,65 -> 62 -> 7 -> 101 -> 14 -> 15 -> 24 -> 47,6,2,0,75.00%,100.00%,85.71%
continuous_1288_S7_strategy2.npz,94 -> 67 -> 50 -> 1 -> 31,94 -> 67 -> 50 -> 1 -> 2 -> 31,3,3,2,50.00%,60.00%,54.55%
continuous_1289_S7_strategy2.npz,53 -> 88 -> 64 -> 95 -> 39 -> 5,53 -> 70 -> 88 -> 65 -> 95 -> 39 -> 6 -> 5,3,5,3,37.50%,50.00%,42.86%
continuous_1290_S7_strategy2.npz,28 -> 86 -> 48 -> 75 -> 12,13 -> 14 -> 86 -> 48 -> 75 -> 12,4,2,1,66.67%,80.00%,72.73%
continuous_1291_S7_strategy2.npz,89 -> 76 -> 98 -> 49 -> 22 -> 64 -> 8,89 -> 76 -> 98 -> 49 -> 22 -> 65 -> 8,6,1,1,85.71%,85.71%,85.71%
continuous_1292_S7_strategy2.npz,93 -> 2 -> 30 -> 65 -> 20,93 -> 1 -> 30 -> 65 -> 29,2,3,3,40.00%,40.00%,40.00%
continuous_1293_S7_strategy2.npz,51 -> 20 -> 40 -> 18 -> 81 -> 91,63 -> 38 -> 32 -> 18 -> 81 -> 91,3,3,3,50.00%,50.00%,50.00%
continuous_1294_S7_strategy2.npz,89 -> 23 -> 61 -> 46 -> 0 -> 97 -> 35,89 -> 23 -> 61 -> 46 -> 95 -> 0 -> 100 -> 38,4,4,3,50.00%,57.14%,53.33%
continuous_1295_S7_strategy2.npz,63 -> 85 -> 17 -> 3 -> 27,63 -> 85 -> 17 -> 3,4,0,1,100.00%,80.00%,88.89%
continuous_1296_S7_strategy2.npz,65 -> 4 -> 34 -> 53 -> 80 -> 17 -> 96,65 -> 63 -> 4 -> 41 -> 53 -> 81 -> 80 -> 17,3,5,4,37.50%,42.86%,40.00%
continuous_1297_S7_strategy2.npz,82 -> 46 -> 63 -> 98 -> 13,82 -> 46 -> 98 -> 13,4,0,1,100.00%,80.00%,88.89%
continuous_1298_S7_strategy2.npz,11 -> 96 -> 26 -> 83 -> 0 -> 61,11 -> 96 -> 26 -> 82 -> 83 -> 0 -> 61,5,2,1,71.43%,83.33%,76.92%
continuous_1299_S7_strategy2.npz,6 -> 10 -> 87 -> 59 -> 103,6 -> 10 -> 87 -> 59 -> 103,5,0,0,100.00%,100.00%,100.00%
continuous_1300_S7_strategy2.npz,38 -> 58 -> 49 -> 95 -> 79 -> 23,38 -> 58 -> 49 -> 95 -> 79,5,0,1,100.00%,83.33%,90.91%
continuous_1301_S7_strategy2.npz,77 -> 20 -> 31 -> 102 -> 48,77 -> 31 -> 102 -> 48,2,2,3,50.00%,40.00%,44.44%
continuous_1302_S7_strategy2.npz,50 -> 63 -> 7 -> 102 -> 31 -> 27,50 -> 7 -> 102 -> 31,4,0,2,100.00%,66.67%,80.00%
continuous_1303_S7_strategy2.npz,70 -> 94 -> 97 -> 59 -> 32,70 -> 94 -> 97 -> 59 -> 58 -> 32,4,2,1,66.67%,80.00%,72.73%
continuous_1304_S7_strategy2.npz,18 -> 59 -> 70 -> 91 -> 48 -> 103,18 -> 59 -> 70 -> 91 -> 48 -> 103,5,1,1,83.33%,83.33%,83.33%
continuous_1305_S7_strategy2.npz,81 -> 102 -> 32 -> 26 -> 65 -> 47 -> 56,81 -> 102 -> 32 -> 28 -> 26 -> 65 -> 47,3,4,4,42.86%,42.86%,42.86%
continuous_1306_S7_strategy2.npz,98 -> 22 -> 1 -> 15 -> 71 -> 91,98 -> 22 -> 15 -> 71,4,0,2,100.00%,66.67%,80.00%
continuous_1307_S7_strategy2.npz,49 -> 78 -> 95 -> 36 -> 2,49 -> 78 -> 95 -> 98 -> 36,3,2,2,60.00%,60.00%,60.00%
continuous_1308_S7_strategy2.npz,21 -> 63 -> 81 -> 91 -> 34 -> 102 -> 11,21 -> 63 -> 81 -> 91 -> 34 -> 102 -> 11,6,1,1,85.71%,85.71%,85.71%
continuous_1309_S7_strategy2.npz,102 -> 9 -> 56 -> 71 -> 94 -> 18 -> 22,9 -> 56 -> 71 -> 94 -> 18,4,1,3,80.00%,57.14%,66.67%
continuous_1310_S7_strategy2.npz,46 -> 54 -> 14 -> 97 -> 22,46 -> 44 -> 54 -> 14 -> 100 -> 97 -> 22,3,4,2,42.86%,60.00%,50.00%
continuous_1311_S7_strategy2.npz,86 -> 53 -> 74 -> 14 -> 26 -> 1 -> 42,86 -> 53 -> 74 -> 14 -> 26 -> 1 -> 42,5,2,2,71.43%,71.43%,71.43%
continuous_1312_S7_strategy2.npz,87 -> 16 -> 72 -> 55 -> 34 -> 42 -> 2,87 -> 16 -> 72 -> 55 -> 38 -> 42 -> 1,5,2,2,71.43%,71.43%,71.43%
continuous_1313_S7_strategy2.npz,49 -> 60 -> 79 -> 24 -> 35 -> 9,49 -> 60 -> 79 -> 36 -> 50 -> 9,3,3,3,50.00%,50.00%,50.00%
continuous_1314_S7_strategy2.npz,65 -> 42 -> 11 -> 56 -> 74 -> 98,60 -> 42 -> 56 -> 74 -> 70 -> 98,2,4,4,33.33%,33.33%,33.33%
continuous_1315_S7_strategy2.npz,53 -> 12 -> 39 -> 50 -> 27 -> 5 -> 91,53 -> 16 -> 12 -> 39 -> 38 -> 50 -> 27 -> 5 -> 91,5,4,2,55.56%,71.43%,62.50%
continuous_1316_S7_strategy2.npz,22 -> 34 -> 3 -> 86 -> 43,36 -> 86 -> 92 -> 43,0,4,5,0.00%,0.00%,0.00%
continuous_1317_S7_strategy2.npz,81 -> 28 -> 103 -> 45 -> 41 -> 61 -> 7,28 -> 103 -> 45 -> 41 -> 38 -> 61 -> 7,2,5,5,28.57%,28.57%,28.57%
continuous_1318_S7_strategy2.npz,103 -> 85 -> 31 -> 22 -> 9,95 -> 81 -> 85 -> 31 -> 22,0,5,5,0.00%,0.00%,0.00%
continuous_1319_S7_strategy2.npz,47 -> 70 -> 57 -> 100 -> 28,47 -> 66 -> 70 -> 57 -> 100 -> 28,4,2,1,66.67%,80.00%,72.73%
continuous_1320_S7_strategy2.npz,26 -> 80 -> 43 -> 61 -> 41,27 -> 44 -> 80 -> 43 -> 61 -> 41,2,4,3,33.33%,40.00%,36.36%
continuous_1321_S7_strategy2.npz,66 -> 82 -> 9 -> 102 -> 17 -> 89 -> 58,66 -> 82 -> 102 -> 17 -> 89 -> 58,5,1,2,83.33%,71.43%,76.92%
continuous_1322_S7_strategy2.npz,91 -> 8 -> 52 -> 16 -> 28,91 -> 52 -> 12 -> 16 -> 14,2,3,3,40.00%,40.00%,40.00%
continuous_1323_S7_strategy2.npz,98 -> 1 -> 88 -> 45 -> 16 -> 55 -> 77,98 -> 1 -> 88 -> 45 -> 93 -> 16 -> 55,4,3,3,57.14%,57.14%,57.14%
continuous_1324_S7_strategy2.npz,85 -> 57 -> 41 -> 9 -> 63,85 -> 57 -> 37 -> 9,3,1,2,75.00%,60.00%,66.67%
continuous_1325_S7_strategy2.npz,85 -> 42 -> 20 -> 72 -> 95 -> 33,85 -> 42 -> 43 -> 72,1,3,5,25.00%,16.67%,20.00%
continuous_1326_S7_strategy2.npz,12 -> 29 -> 44 -> 37 -> 73,12 -> 29 -> 44 -> 37 -> 73,4,1,1,80.00%,80.00%,80.00%
continuous_1327_S7_strategy2.npz,10 -> 35 -> 45 -> 20 -> 79 -> 104 -> 66,10 -> 36 -> 45 -> 73 -> 79 -> 104,4,2,3,66.67%,57.14%,61.54%
continuous_1328_S7_strategy2.npz,35 -> 25 -> 44 -> 83 -> 67 -> 6 -> 15,34 -> 25 -> 44 -> 83 -> 6 -> 15,5,1,2,83.33%,71.43%,76.92%
continuous_1329_S7_strategy2.npz,61 -> 72 -> 17 -> 89 -> 5,61 -> 17 -> 89 -> 5,4,0,1,100.00%,80.00%,88.89%
continuous_1330_S7_strategy2.npz,79 -> 59 -> 89 -> 10 -> 65,79 -> 81 -> 59 -> 89 -> 10 -> 60,3,3,2,50.00%,60.00%,54.55%
continuous_1331_S7_strategy2.npz,23 -> 35 -> 55 -> 73 -> 69 -> 91 -> 98,35 -> 55 -> 73 -> 91 -> 98,3,2,4,60.00%,42.86%,50.00%
continuous_1332_S7_strategy2.npz,60 -> 80 -> 71 -> 22 -> 36,60 -> 63 -> 80 -> 71 -> 22 -> 36,3,3,2,50.00%,60.00%,54.55%
continuous_1333_S7_strategy2.npz,71 -> 20 -> 19 -> 9 -> 92,71 -> 19 -> 16 -> 92,2,2,3,50.00%,40.00%,44.44%
continuous_1334_S7_strategy2.npz,78 -> 63 -> 58 -> 14 -> 97 -> 3,78 -> 63 -> 58 -> 14 -> 97,5,0,1,100.00%,83.33%,90.91%
continuous_1335_S7_strategy2.npz,86 -> 27 -> 98 -> 65 -> 83,86 -> 27 -> 28 -> 98 -> 65 -> 83,4,2,1,66.67%,80.00%,72.73%
continuous_1336_S7_strategy2.npz,50 -> 99 -> 86 -> 67 -> 13,50 -> 9 -> 99 -> 86 -> 67,0,5,5,0.00%,0.00%,0.00%
continuous_1337_S7_strategy2.npz,84 -> 3 -> 68 -> 89 -> 55,84 -> 68 -> 89 -> 55,3,1,2,75.00%,60.00%,66.67%
continuous_1338_S7_strategy2.npz,77 -> 90 -> 33 -> 15 -> 71,85 -> 90 -> 33 -> 15,2,2,3,50.00%,40.00%,44.44%
continuous_1339_S7_strategy2.npz,25 -> 91 -> 38 -> 43 -> 1 -> 60 -> 75,91 -> 93 -> 38 -> 43 -> 1 -> 60 -> 75,3,4,4,42.86%,42.86%,42.86%
continuous_1340_S7_strategy2.npz,68 -> 21 -> 97 -> 73 -> 40 -> 58 -> 4,68 -> 67 -> 97 -> 73 -> 40 -> 58 -> 60 -> 4,3,5,4,37.50%,42.86%,40.00%
continuous_1341_S7_strategy2.npz,92 -> 84 -> 24 -> 14 -> 56 -> 42,84 -> 24 -> 14 -> 56,4,0,2,100.00%,66.67%,80.00%
continuous_1342_S7_strategy2.npz,6 -> 102 -> 50 -> 26 -> 78,6 -> 102 -> 50 -> 28 -> 78,4,1,1,80.00%,80.00%,80.00%
