Transformer,,,,
File Name,Frame Range,Ground Truth Category,Predicted Category,Match Status
continuous_1172_S6_strategy2.npz,4246–8178,FOOD,RELATIONSHIPS,TP
continuous_1172_S6_strategy2.npz,8178–12692,NUMBER,NUMBER,TP
continuous_1172_S6_strategy2.npz,10466–13933,—,DRINK,FP
continuous_1172_S6_strategy2.npz,12692–16905,CALENDAR,CALENDAR,TP
continuous_1172_S6_strategy2.npz,16905–21151,COLOR,COLOR,TP
continuous_1173_S6_strategy2.npz,0–4266,SURVIVAL,SURVIVAL,TP
continuous_1173_S6_strategy2.npz,4266–8298,FAMILY,FAMILY,TP
continuous_1173_S6_strategy2.npz,8298–12577,COLOR,COLOR,TP
continuous_1173_S6_strategy2.npz,12577–16543,DRINK,DRINK,TP
continuous_1173_S6_strategy2.npz,16543–20789,FOOD,FOOD,TP
continuous_1174_S6_strategy2.npz,0–4246,DAYS,DAYS,TP
continuous_1174_S6_strategy2.npz,2333–4666,—,FAMILY,FP
continuous_1174_S6_strategy2.npz,4246–8491,CALENDAR,CALENDAR,TP
continuous_1174_S6_strategy2.npz,7000–9333,—,RELATIONSHIPS,FP
continuous_1174_S6_strategy2.npz,8491–12723,GREETING,GREETING,TP
continuous_1174_S6_strategy2.npz,9333–11666,—,NUMBER,FP
continuous_1174_S6_strategy2.npz,12723–16969,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1174_S6_strategy2.npz,16969–21248,FAMILY,FAMILY,TP
continuous_1174_S6_strategy2.npz,21000–23333,—,FAMILY,FP
continuous_1174_S6_strategy2.npz,21248–25870,SURVIVAL,SURVIVAL,TP
continuous_1175_S6_strategy2.npz,0–4765,NUMBER,NUMBER,TP
continuous_1175_S6_strategy2.npz,2666–5366,—,NUMBER,FP
continuous_1175_S6_strategy2.npz,4765–9011,DRINK,DRINK,TP
continuous_1175_S6_strategy2.npz,8033–10733,—,DRINK,FP
continuous_1175_S6_strategy2.npz,9011–13240,CALENDAR,CALENDAR,TP
continuous_1175_S6_strategy2.npz,13240–17486,FAMILY,FAMILY,TP
continuous_1175_S6_strategy2.npz,17486–21732,DAYS,DAYS,TP
continuous_1176_S6_strategy2.npz,0–4801,SURVIVAL,SURVIVAL,TP
continuous_1176_S6_strategy2.npz,4801–9047,DRINK,DRINK,TP
continuous_1176_S6_strategy2.npz,9047–13293,CALENDAR,CALENDAR,TP
continuous_1176_S6_strategy2.npz,10933–13666,—,CALENDAR,FP
continuous_1176_S6_strategy2.npz,13293–17539,FOOD,FOOD,TP
continuous_1176_S6_strategy2.npz,16400–19133,—,NUMBER,FP
continuous_1176_S6_strategy2.npz,17539–21771,NUMBER,—,FN
continuous_1176_S6_strategy2.npz,19133–21866,—,COLOR,FP
continuous_1176_S6_strategy2.npz,21771–26068,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1176_S6_strategy2.npz,26068–30314,COLOR,COLOR,TP
continuous_1177_S6_strategy2.npz,0–4443,NUMBER,NUMBER,TP
continuous_1177_S6_strategy2.npz,4443–8656,COLOR,COLOR,TP
continuous_1177_S6_strategy2.npz,8656–13206,SURVIVAL,SURVIVAL,TP
continuous_1177_S6_strategy2.npz,13206–17419,DAYS,DAYS,TP
continuous_1177_S6_strategy2.npz,15900–19100,—,FOOD,FP
continuous_1177_S6_strategy2.npz,17419–21665,FOOD,—,FN
continuous_1177_S6_strategy2.npz,19100–22266,—,NUMBER,FP
continuous_1177_S6_strategy2.npz,21665–25964,GREETING,GREETING,TP
continuous_1178_S6_strategy2.npz,0–4162,DAYS,DAYS,TP
continuous_1178_S6_strategy2.npz,2600–5233,—,RELATIONSHIPS,FP
continuous_1178_S6_strategy2.npz,4162–8224,RELATIONSHIPS,—,FN
continuous_1178_S6_strategy2.npz,5233–7833,—,COLOR,FP
continuous_1178_S6_strategy2.npz,7833–10466,—,NUMBER,FP
continuous_1178_S6_strategy2.npz,8224–12667,NUMBER,—,FN
continuous_1178_S6_strategy2.npz,10466–13066,—,COLOR,FP
continuous_1178_S6_strategy2.npz,12667–16913,COLOR,COLOR,TP
continuous_1178_S6_strategy2.npz,15700–18300,—,FAMILY,FP
continuous_1178_S6_strategy2.npz,16913–21463,SURVIVAL,SURVIVAL,TP
continuous_1179_S6_strategy2.npz,0–4165,FOOD,FOOD,TP
continuous_1179_S6_strategy2.npz,3300–6600,—,FOOD,FP
continuous_1179_S6_strategy2.npz,4165–8444,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1179_S6_strategy2.npz,8444–12610,GREETING,GREETING,TP
continuous_1179_S6_strategy2.npz,12610–16856,CALENDAR,CALENDAR,TP
continuous_1179_S6_strategy2.npz,16500–19800,—,RELATIONSHIPS,FP
continuous_1179_S6_strategy2.npz,16856–21122,SURVIVAL,SURVIVAL,TP
continuous_1179_S6_strategy2.npz,21122–25368,FAMILY,FAMILY,TP
continuous_1179_S6_strategy2.npz,25368–29647,DAYS,DAYS,TP
continuous_1180_S6_strategy2.npz,0–4279,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1180_S6_strategy2.npz,3300–6600,—,COLOR,FP
continuous_1180_S6_strategy2.npz,4279–8525,COLOR,COLOR,TP
continuous_1180_S6_strategy2.npz,8525–12771,FOOD,FOOD,TP
continuous_1180_S6_strategy2.npz,12771–17170,GREETING,GREETING,TP
continuous_1180_S6_strategy2.npz,17170–21449,DRINK,DRINK,TP
continuous_1180_S6_strategy2.npz,19866–23200,—,RELATIONSHIPS,FP
continuous_1180_S6_strategy2.npz,21449–25578,CALENDAR,CALENDAR,TP
continuous_1180_S6_strategy2.npz,25578–30021,NUMBER,NUMBER,TP
continuous_1181_S6_strategy2.npz,0–4213,DAYS,DAYS,TP
continuous_1181_S6_strategy2.npz,2333–4666,—,NUMBER,FP
continuous_1181_S6_strategy2.npz,4213–8459,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1181_S6_strategy2.npz,4666–7000,—,RELATIONSHIPS,FP
continuous_1181_S6_strategy2.npz,8459–12738,COLOR,COLOR,TP
continuous_1181_S6_strategy2.npz,9366–11700,—,RELATIONSHIPS,FP
continuous_1181_S6_strategy2.npz,12738–17288,NUMBER,NUMBER,TP
continuous_1181_S6_strategy2.npz,16366–18733,—,SURVIVAL,FP
continuous_1181_S6_strategy2.npz,17288–21534,DRINK,DRINK,TP
continuous_1181_S6_strategy2.npz,21534–26263,SURVIVAL,SURVIVAL,TP
continuous_1182_S6_strategy2.npz,0–3799,NUMBER,NUMBER,TP
continuous_1182_S6_strategy2.npz,3799–7965,GREETING,GREETING,TP
continuous_1182_S6_strategy2.npz,7965–12164,COLOR,COLOR,TP
continuous_1182_S6_strategy2.npz,10333–12933,—,CALENDAR,FP
continuous_1182_S6_strategy2.npz,12164–16410,CALENDAR,CALENDAR,TP
continuous_1182_S6_strategy2.npz,15500–18100,—,COLOR,FP
continuous_1182_S6_strategy2.npz,16410–20656,DRINK,DRINK,TP
continuous_1183_S6_strategy2.npz,0–4246,DAYS,DAYS,TP
continuous_1183_S6_strategy2.npz,4246–8525,FAMILY,FAMILY,TP
continuous_1183_S6_strategy2.npz,8525–12771,CALENDAR,CALENDAR,TP
continuous_1183_S6_strategy2.npz,10633–13266,—,SURVIVAL,FP
continuous_1183_S6_strategy2.npz,12771–16936,FOOD,FOOD,TP
continuous_1183_S6_strategy2.npz,15933–18600,—,RELATIONSHIPS,FP
continuous_1183_S6_strategy2.npz,16936–21182,DRINK,DRINK,TP
continuous_1184_S6_strategy2.npz,0–4196,DAYS,DAYS,TP
continuous_1184_S6_strategy2.npz,4196–8442,FOOD,FOOD,TP
continuous_1184_S6_strategy2.npz,6700–10066,—,SURVIVAL,FP
continuous_1184_S6_strategy2.npz,8442–12992,SURVIVAL,—,FN
continuous_1184_S6_strategy2.npz,10066–13433,—,COLOR,FP
continuous_1184_S6_strategy2.npz,12992–17238,COLOR,—,FN
continuous_1184_S6_strategy2.npz,13433–16766,—,DRINK,FP
continuous_1184_S6_strategy2.npz,16766–20133,—,SURVIVAL,FP
continuous_1184_S6_strategy2.npz,17238–21404,DRINK,—,FN
continuous_1184_S6_strategy2.npz,21404–25883,NUMBER,NUMBER,TP
continuous_1184_S6_strategy2.npz,25883–30748,GREETING,GREETING,TP
continuous_1185_S6_strategy2.npz,0–4694,NUMBER,NUMBER,TP
continuous_1185_S6_strategy2.npz,4694–8973,FAMILY,FAMILY,TP
continuous_1185_S6_strategy2.npz,8973–13219,COLOR,COLOR,TP
continuous_1185_S6_strategy2.npz,13219–17464,CALENDAR,CALENDAR,TP
continuous_1185_S6_strategy2.npz,17464–21710,DRINK,DRINK,TP
continuous_1185_S6_strategy2.npz,21710–25955,DAYS,DAYS,TP
continuous_1186_S6_strategy2.npz,0–4196,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1186_S6_strategy2.npz,4196–8442,DRINK,DRINK,TP
continuous_1186_S6_strategy2.npz,8442–12956,SURVIVAL,SURVIVAL,TP
continuous_1186_S6_strategy2.npz,12956–17202,DAYS,DAYS,TP
continuous_1186_S6_strategy2.npz,15066–17566,—,DAYS,FP
continuous_1186_S6_strategy2.npz,17202–21331,CALENDAR,CALENDAR,TP
continuous_1186_S6_strategy2.npz,21331–25364,GREETING,GREETING,TP
continuous_1187_S6_strategy2.npz,0–4232,FOOD,FOOD,TP
continuous_1187_S6_strategy2.npz,2300–4633,—,GREETING,FP
continuous_1187_S6_strategy2.npz,4232–6561,NUMBER,—,FN
continuous_1187_S6_strategy2.npz,4633–9266,—,GREETING,FP
continuous_1187_S6_strategy2.npz,6561–10807,CALENDAR,CALENDAR,TP
continuous_1187_S6_strategy2.npz,10807–15053,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1187_S6_strategy2.npz,15053–19332,DAYS,DAYS,TP
continuous_1187_S6_strategy2.npz,19332–23578,DRINK,—,FN
continuous_1187_S6_strategy2.npz,20833–23166,—,COLOR,FP
continuous_1187_S6_strategy2.npz,23166–25466,—,COLOR,FP
continuous_1187_S6_strategy2.npz,23578–28128,SURVIVAL,SURVIVAL,TP
continuous_1188_S6_strategy2.npz,0–4586,SURVIVAL,SURVIVAL,TP
continuous_1188_S6_strategy2.npz,2800–5633,—,NUMBER,FP
continuous_1188_S6_strategy2.npz,4586–8993,NUMBER,—,FN
continuous_1188_S6_strategy2.npz,5633–8466,—,CALENDAR,FP
continuous_1188_S6_strategy2.npz,8466–11300,—,NUMBER,FP
continuous_1188_S6_strategy2.npz,8993–13189,CALENDAR,—,FN
continuous_1188_S6_strategy2.npz,13189–17435,DRINK,DRINK,TP
continuous_1188_S6_strategy2.npz,17435–21681,FAMILY,FAMILY,TP
continuous_1188_S6_strategy2.npz,21681–25927,COLOR,COLOR,TP
continuous_1189_S6_strategy2.npz,0–4246,FAMILY,FAMILY,TP
continuous_1189_S6_strategy2.npz,4246–8492,DAYS,DAYS,TP
continuous_1189_S6_strategy2.npz,6033–9033,—,COLOR,FP
continuous_1189_S6_strategy2.npz,8492–12705,COLOR,—,FN
continuous_1189_S6_strategy2.npz,9033–12066,—,DRINK,FP
continuous_1189_S6_strategy2.npz,12705–17255,NUMBER,NUMBER,TP
continuous_1189_S6_strategy2.npz,15066–18100,—,GREETING,FP
continuous_1189_S6_strategy2.npz,17255–21350,CALENDAR,CALENDAR,TP
continuous_1190_S6_strategy2.npz,0–4532,GREETING,GREETING,TP
continuous_1190_S6_strategy2.npz,4532–9369,SURVIVAL,SURVIVAL,TP
continuous_1190_S6_strategy2.npz,7733–10333,—,CALENDAR,FP
continuous_1190_S6_strategy2.npz,9369–13464,CALENDAR,—,FN
continuous_1190_S6_strategy2.npz,10333–12900,—,RELATIONSHIPS,FP
continuous_1190_S6_strategy2.npz,13464–17710,FAMILY,FAMILY,TP
continuous_1190_S6_strategy2.npz,17710–21956,DRINK,DRINK,TP
continuous_1190_S6_strategy2.npz,21956–26088,NUMBER,NUMBER,TP
continuous_1191_S6_strategy2.npz,0–4232,SURVIVAL,SURVIVAL,TP
continuous_1191_S6_strategy2.npz,4232–8478,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1191_S6_strategy2.npz,8478–12724,DAYS,DAYS,TP
continuous_1191_S6_strategy2.npz,12724–16970,COLOR,COLOR,TP
continuous_1191_S6_strategy2.npz,14566–18233,—,FAMILY,FP
continuous_1191_S6_strategy2.npz,16970–21216,FAMILY,—,FN
continuous_1191_S6_strategy2.npz,18233–21866,—,COLOR,FP
continuous_1191_S6_strategy2.npz,21216–25448,FOOD,FOOD,TP
continuous_1192_S6_strategy2.npz,0–4246,CALENDAR,CALENDAR,TP
continuous_1192_S6_strategy2.npz,2100–6333,—,CALENDAR,FP
continuous_1192_S6_strategy2.npz,4246–8459,FAMILY,FAMILY,TP
continuous_1192_S6_strategy2.npz,8459–12672,DAYS,DAYS,TP
continuous_1192_S6_strategy2.npz,12672–17115,NUMBER,SURVIVAL,TP
continuous_1192_S6_strategy2.npz,16933–19066,—,SURVIVAL,FP
continuous_1192_S6_strategy2.npz,17115–21701,SURVIVAL,SURVIVAL,TP
continuous_1193_S6_strategy2.npz,0–4586,NUMBER,NUMBER,TP
continuous_1193_S6_strategy2.npz,3166–6366,—,DRINK,FP
continuous_1193_S6_strategy2.npz,4586–8799,FAMILY,FAMILY,TP
continuous_1193_S6_strategy2.npz,8799–13045,CALENDAR,CALENDAR,TP
continuous_1193_S6_strategy2.npz,13045–17145,GREETING,GREETING,TP
continuous_1193_S6_strategy2.npz,17145–20377,FOOD,FOOD,TP
continuous_1193_S6_strategy2.npz,20377–24610,SURVIVAL,SURVIVAL,TP
continuous_1193_S6_strategy2.npz,24610–28856,DAYS,DAYS,TP
continuous_1194_S6_strategy2.npz,0–4133,GREETING,GREETING,TP
continuous_1194_S6_strategy2.npz,2533–5066,—,DAYS,FP
continuous_1194_S6_strategy2.npz,4133–8412,FAMILY,FAMILY,TP
continuous_1194_S6_strategy2.npz,8412–12625,COLOR,COLOR,TP
continuous_1194_S6_strategy2.npz,12625–17175,SURVIVAL,SURVIVAL,TP
continuous_1194_S6_strategy2.npz,15200–17733,—,NUMBER,FP
continuous_1194_S6_strategy2.npz,17175–21689,NUMBER,—,FN
continuous_1194_S6_strategy2.npz,17733–20266,—,NUMBER,FP
continuous_1194_S6_strategy2.npz,20266–22800,—,FOOD,FP
continuous_1194_S6_strategy2.npz,21689–25869,FOOD,FOOD,TP
continuous_1195_S6_strategy2.npz,0–4246,DRINK,DRINK,TP
continuous_1195_S6_strategy2.npz,2800–5633,—,SURVIVAL,FP
continuous_1195_S6_strategy2.npz,4246–8796,SURVIVAL,—,FN
continuous_1195_S6_strategy2.npz,5633–8466,—,GREETING,FP
continuous_1195_S6_strategy2.npz,8796–13310,NUMBER,NUMBER,TP
continuous_1195_S6_strategy2.npz,13310–17556,DAYS,DAYS,TP
continuous_1195_S6_strategy2.npz,17556–21802,CALENDAR,CALENDAR,TP
continuous_1195_S6_strategy2.npz,21802–25901,COLOR,COLOR,TP
continuous_1196_S6_strategy2.npz,0–4246,CALENDAR,CALENDAR,TP
continuous_1196_S6_strategy2.npz,4246–8492,DRINK,DRINK,TP
continuous_1196_S6_strategy2.npz,7600–10133,—,RELATIONSHIPS,FP
continuous_1196_S6_strategy2.npz,8492–12738,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1196_S6_strategy2.npz,12666–15200,—,NUMBER,FP
continuous_1196_S6_strategy2.npz,12738–17736,GREETING,GREETING,TP
continuous_1196_S6_strategy2.npz,17736–21981,COLOR,—,FN
continuous_1196_S6_strategy2.npz,20266–22800,—,COLOR,FP
continuous_1196_S6_strategy2.npz,21981–26227,DAYS,DAYS,TP
continuous_1196_S6_strategy2.npz,22800–25333,—,COLOR,FP
continuous_1196_S6_strategy2.npz,26227–30598,NUMBER,NUMBER,TP
continuous_1197_S6_strategy2.npz,0–4213,DAYS,DAYS,TP
continuous_1197_S6_strategy2.npz,4213–8459,DRINK,DRINK,TP
continuous_1197_S6_strategy2.npz,7433–9900,—,RELATIONSHIPS,FP
continuous_1197_S6_strategy2.npz,8459–12738,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1197_S6_strategy2.npz,12738–17360,NUMBER,NUMBER,TP
continuous_1197_S6_strategy2.npz,17360–21606,COLOR,COLOR,TP
continuous_1197_S6_strategy2.npz,21606–25706,SURVIVAL,SURVIVAL,TP
continuous_1197_S6_strategy2.npz,25706–29952,FOOD,FOOD,TP
continuous_1198_S6_strategy2.npz,0–4246,COLOR,COLOR,TP
continuous_1198_S6_strategy2.npz,4246–9298,GREETING,GREETING,TP
continuous_1198_S6_strategy2.npz,9298–13497,NUMBER,NUMBER,TP
continuous_1198_S6_strategy2.npz,13497–17776,DAYS,DAYS,TP
continuous_1198_S6_strategy2.npz,13600–16300,—,NUMBER,FP
continuous_1198_S6_strategy2.npz,17776–22022,DRINK,DRINK,TP
continuous_1199_S6_strategy2.npz,0–4246,DRINK,DRINK,TP
continuous_1199_S6_strategy2.npz,4246–8492,CALENDAR,CALENDAR,TP
continuous_1199_S6_strategy2.npz,7033–10566,—,FAMILY,FP
continuous_1199_S6_strategy2.npz,8492–12738,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1199_S6_strategy2.npz,12738–16733,DAYS,DAYS,TP
continuous_1199_S6_strategy2.npz,16733–21391,SURVIVAL,SURVIVAL,TP
continuous_1200_S7_strategy2.npz,0–4265,COLOR,COLOR,TP
continuous_1200_S7_strategy2.npz,4265–8564,DAYS,DAYS,TP
continuous_1200_S7_strategy2.npz,8564–12795,FOOD,FOOD,TP
continuous_1200_S7_strategy2.npz,12795–17567,CALENDAR,CALENDAR,TP
continuous_1200_S7_strategy2.npz,16700–19500,—,NUMBER,FP
continuous_1200_S7_strategy2.npz,17567–22241,NUMBER,NUMBER,TP
continuous_1201_S7_strategy2.npz,0–4476,CALENDAR,CALENDAR,TP
continuous_1201_S7_strategy2.npz,2733–5466,—,CALENDAR,FP
continuous_1201_S7_strategy2.npz,4476–8722,FAMILY,FAMILY,TP
continuous_1201_S7_strategy2.npz,8722–13353,SURVIVAL,SURVIVAL,TP
continuous_1201_S7_strategy2.npz,13353–17584,DRINK,DRINK,TP
continuous_1201_S7_strategy2.npz,17584–21849,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1201_S7_strategy2.npz,21849–26081,NUMBER,NUMBER,TP
continuous_1201_S7_strategy2.npz,24666–27400,—,SURVIVAL,FP
continuous_1201_S7_strategy2.npz,26081–30113,COLOR,COLOR,TP
continuous_1202_S7_strategy2.npz,0–4032,DRINK,DRINK,TP
continuous_1202_S7_strategy2.npz,4032–8969,CALENDAR,CALENDAR,TP
continuous_1202_S7_strategy2.npz,8969–13567,SURVIVAL,SURVIVAL,TP
continuous_1202_S7_strategy2.npz,9166–12200,—,CALENDAR,FP
continuous_1202_S7_strategy2.npz,13567–17799,NUMBER,NUMBER,TP
continuous_1202_S7_strategy2.npz,17799–21998,FAMILY,FAMILY,TP
continuous_1202_S7_strategy2.npz,21998–26263,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1202_S7_strategy2.npz,26263–30507,DAYS,DAYS,TP
continuous_1203_S7_strategy2.npz,0–4970,DAYS,DAYS,TP
continuous_1203_S7_strategy2.npz,4970–9201,FOOD,FOOD,TP
continuous_1203_S7_strategy2.npz,7800–11733,—,COLOR,FP
continuous_1203_S7_strategy2.npz,9201–13466,COLOR,COLOR,TP
continuous_1203_S7_strategy2.npz,13466–17731,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1203_S7_strategy2.npz,17731–21996,DRINK,DRINK,TP
continuous_1203_S7_strategy2.npz,21996–26966,CALENDAR,CALENDAR,TP
continuous_1203_S7_strategy2.npz,26966–31212,FAMILY,FAMILY,TP
continuous_1204_S7_strategy2.npz,0–4831,SURVIVAL,SURVIVAL,TP
continuous_1204_S7_strategy2.npz,2466–4933,—,SURVIVAL,FP
continuous_1204_S7_strategy2.npz,4831–9044,FAMILY,FAMILY,TP
continuous_1204_S7_strategy2.npz,9044–13702,GREETING,GREETING,TP
continuous_1204_S7_strategy2.npz,13702–17980,DAYS,DAYS,TP
continuous_1204_S7_strategy2.npz,17980–22687,NUMBER,NUMBER,TP
continuous_1204_S7_strategy2.npz,22200–24666,—,COLOR,FP
continuous_1204_S7_strategy2.npz,22687–27361,CALENDAR,CALENDAR,TP
continuous_1205_S7_strategy2.npz,0–4132,FOOD,FOOD,TP
continuous_1205_S7_strategy2.npz,2166–4366,—,COLOR,FP
continuous_1205_S7_strategy2.npz,4132–9102,DAYS,DAYS,TP
continuous_1205_S7_strategy2.npz,6566–8766,—,NUMBER,FP
continuous_1205_S7_strategy2.npz,8766–10966,—,FAMILY,FP
continuous_1205_S7_strategy2.npz,9102–13348,FAMILY,—,FN
continuous_1205_S7_strategy2.npz,10966–13166,—,NUMBER,FP
continuous_1205_S7_strategy2.npz,13166–17566,—,CALENDAR,FP
continuous_1205_S7_strategy2.npz,13348–17347,CALENDAR,—,FN
continuous_1205_S7_strategy2.npz,17347–21612,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1205_S7_strategy2.npz,17566–19766,—,RELATIONSHIPS,FP
continuous_1205_S7_strategy2.npz,21612–26310,SURVIVAL,SURVIVAL,TP
continuous_1205_S7_strategy2.npz,21966–24166,—,SURVIVAL,FP
continuous_1206_S7_strategy2.npz,0–4399,DAYS,DAYS,TP
continuous_1206_S7_strategy2.npz,4399–8610,FAMILY,FAMILY,TP
continuous_1206_S7_strategy2.npz,8610–12909,COLOR,SURVIVAL,TP
continuous_1206_S7_strategy2.npz,12909–17583,NUMBER,NUMBER,TP
continuous_1206_S7_strategy2.npz,17583–21814,FOOD,FOOD,TP
continuous_1207_S7_strategy2.npz,0–4265,FOOD,FOOD,TP
continuous_1207_S7_strategy2.npz,4265–8906,CALENDAR,CALENDAR,TP
continuous_1207_S7_strategy2.npz,8906–13137,DRINK,DRINK,TP
continuous_1207_S7_strategy2.npz,13137–17402,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1207_S7_strategy2.npz,15066–18100,—,NUMBER,FP
continuous_1207_S7_strategy2.npz,17402–21646,DAYS,DAYS,TP
continuous_1207_S7_strategy2.npz,21100–24133,—,NUMBER,FP
continuous_1207_S7_strategy2.npz,21646–26125,GREETING,GREETING,TP
continuous_1207_S7_strategy2.npz,26125–30390,COLOR,COLOR,TP
continuous_1208_S7_strategy2.npz,0–4264,GREETING,GREETING,TP
continuous_1208_S7_strategy2.npz,4264–8529,FAMILY,FAMILY,TP
continuous_1208_S7_strategy2.npz,8529–12740,DAYS,DAYS,TP
continuous_1208_S7_strategy2.npz,12740–17106,SURVIVAL,SURVIVAL,TP
continuous_1208_S7_strategy2.npz,17106–21871,FOOD,GREETING,TP
continuous_1208_S7_strategy2.npz,21871–26102,COLOR,COLOR,TP
continuous_1209_S7_strategy2.npz,0–4265,FOOD,FOOD,TP
continuous_1209_S7_strategy2.npz,3100–6200,—,DRINK,FP
continuous_1209_S7_strategy2.npz,4265–8939,NUMBER,NUMBER,TP
continuous_1209_S7_strategy2.npz,8939–13170,DRINK,DRINK,TP
continuous_1209_S7_strategy2.npz,9333–12433,—,COLOR,FP
continuous_1209_S7_strategy2.npz,13170–18107,CALENDAR,CALENDAR,TP
continuous_1209_S7_strategy2.npz,18107–22805,SURVIVAL,SURVIVAL,TP
continuous_1209_S7_strategy2.npz,22805–27049,DAYS,FAMILY,TP
continuous_1209_S7_strategy2.npz,27049–31048,COLOR,—,FN
continuous_1209_S7_strategy2.npz,28000–31133,—,COLOR,FP
continuous_1210_S7_strategy2.npz,0–4631,SURVIVAL,SURVIVAL,TP
continuous_1210_S7_strategy2.npz,4631–8877,FAMILY,FAMILY,TP
continuous_1210_S7_strategy2.npz,6733–10100,—,FAMILY,FP
continuous_1210_S7_strategy2.npz,8877–13142,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1210_S7_strategy2.npz,13142–17407,COLOR,COLOR,TP
continuous_1210_S7_strategy2.npz,17407–21949,NUMBER,NUMBER,TP
continuous_1210_S7_strategy2.npz,20200–23566,—,DRINK,FP
continuous_1210_S7_strategy2.npz,21949–26082,DRINK,—,FN
continuous_1210_S7_strategy2.npz,23566–26933,—,COLOR,FP
continuous_1210_S7_strategy2.npz,26082–30247,FOOD,FOOD,TP
continuous_1211_S7_strategy2.npz,0–4970,CALENDAR,CALENDAR,TP
continuous_1211_S7_strategy2.npz,2633–5266,—,DRINK,FP
continuous_1211_S7_strategy2.npz,4970–9235,DRINK,DRINK,TP
continuous_1211_S7_strategy2.npz,7900–10533,—,GREETING,FP
continuous_1211_S7_strategy2.npz,9235–13964,GREETING,—,FN
continuous_1211_S7_strategy2.npz,10533–13166,—,DAYS,FP
continuous_1211_S7_strategy2.npz,13166–15800,—,COLOR,FP
continuous_1211_S7_strategy2.npz,13964–18229,COLOR,—,FN
continuous_1211_S7_strategy2.npz,15800–18433,—,DAYS,FP
continuous_1211_S7_strategy2.npz,18229–23166,DAYS,—,FN
continuous_1211_S7_strategy2.npz,18433–23700,—,NUMBER,FP
continuous_1211_S7_strategy2.npz,23166–27397,FOOD,FOOD,TP
continuous_1211_S7_strategy2.npz,27397–31863,SURVIVAL,SURVIVAL,TP
continuous_1212_S7_strategy2.npz,0–4231,DRINK,DRINK,TP
continuous_1212_S7_strategy2.npz,4231–8602,GREETING,GREETING,TP
continuous_1212_S7_strategy2.npz,8602–12634,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1212_S7_strategy2.npz,10933–13133,—,SURVIVAL,FP
continuous_1212_S7_strategy2.npz,12634–17604,DAYS,DAYS,TP
continuous_1212_S7_strategy2.npz,17500–19700,—,NUMBER,FP
continuous_1212_S7_strategy2.npz,17604–22113,NUMBER,NUMBER,TP
continuous_1213_S7_strategy2.npz,0–4000,DRINK,DRINK,TP
continuous_1213_S7_strategy2.npz,4000–8231,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1213_S7_strategy2.npz,6533–9800,—,FOOD,FP
continuous_1213_S7_strategy2.npz,8231–12396,FOOD,—,FN
continuous_1213_S7_strategy2.npz,12396–16607,DAYS,DAYS,TP
continuous_1213_S7_strategy2.npz,16607–21205,SURVIVAL,SURVIVAL,TP
continuous_1213_S7_strategy2.npz,21205–25138,GREETING,GREETING,TP
continuous_1213_S7_strategy2.npz,25138–29403,COLOR,COLOR,TP
continuous_1214_S7_strategy2.npz,0–4245,FAMILY,FAMILY,TP
continuous_1214_S7_strategy2.npz,2433–4900,—,FAMILY,FP
continuous_1214_S7_strategy2.npz,4245–9215,CALENDAR,CALENDAR,TP
continuous_1214_S7_strategy2.npz,9215–13480,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1214_S7_strategy2.npz,13480–17711,COLOR,COLOR,TP
continuous_1214_S7_strategy2.npz,14700–17133,—,FOOD,FP
continuous_1214_S7_strategy2.npz,17711–22010,DAYS,DAYS,TP
continuous_1215_S7_strategy2.npz,0–4479,GREETING,GREETING,TP
continuous_1215_S7_strategy2.npz,4479–8690,FAMILY,FAMILY,TP
continuous_1215_S7_strategy2.npz,8690–12889,CALENDAR,NUMBER,TP
continuous_1215_S7_strategy2.npz,12889–17154,DRINK,DRINK,TP
continuous_1215_S7_strategy2.npz,14700–18366,—,COLOR,FP
continuous_1215_S7_strategy2.npz,17154–21320,COLOR,COLOR,TP
continuous_1215_S7_strategy2.npz,21320–25419,FOOD,FOOD,TP
continuous_1215_S7_strategy2.npz,25419–29663,DAYS,DAYS,TP
continuous_1216_S7_strategy2.npz,0–4000,GREETING,GREETING,TP
continuous_1216_S7_strategy2.npz,4000–8231,FOOD,DRINK,TP
continuous_1216_S7_strategy2.npz,8231–13029,SURVIVAL,SURVIVAL,TP
