IV3-GRU,,,,
File Name,Frame Range,Ground Truth Category,Predicted Category,Match Status
continuous_1383_S7_strategy2.npz,8466–12700,—,NUMBER,FP
continuous_1383_S7_strategy2.npz,12695–16860,NUMBER,—,FN
continuous_1383_S7_strategy2.npz,12700–16933,—,COLOR,FP
continuous_1383_S7_strategy2.npz,16860–21446,GREETING,GREETING,TP
continuous_1384_S7_strategy2.npz,0–4265,COLOR,COLOR,TP
continuous_1384_S7_strategy2.npz,4265–9202,CALENDAR,—,FN
continuous_1384_S7_strategy2.npz,4266–8533,—,CALENDAR,FP
continuous_1384_S7_strategy2.npz,8533–12800,—,FAMILY,FP
continuous_1384_S7_strategy2.npz,9202–13446,FAMILY,—,FN
continuous_1384_S7_strategy2.npz,12800–17066,—,RELATIONSHIPS,FP
continuous_1384_S7_strategy2.npz,13446–17678,RELATIONSHIPS,—,FN
continuous_1384_S7_strategy2.npz,17066–21333,—,COLOR,FP
continuous_1384_S7_strategy2.npz,17678–21644,DRINK,—,FN
continuous_1384_S7_strategy2.npz,21644–25836,GREETING,GREETING,TP
continuous_1385_S7_strategy2.npz,0–4300,—,CALENDAR,FP
continuous_1385_S7_strategy2.npz,0–4132,CALENDAR,—,FN
continuous_1385_S7_strategy2.npz,4132–8363,DRINK,—,FN
continuous_1385_S7_strategy2.npz,4300–8600,—,COLOR,FP
continuous_1385_S7_strategy2.npz,8363–12642,FAMILY,FAMILY,TP
continuous_1385_S7_strategy2.npz,12642–17273,SURVIVAL,SURVIVAL,TP
continuous_1385_S7_strategy2.npz,17273–21538,COLOR,COLOR,TP
continuous_1386_S7_strategy2.npz,0–4232,DAYS,DAYS,TP
continuous_1386_S7_strategy2.npz,4232–8463,COLOR,COLOR,TP
continuous_1386_S7_strategy2.npz,8463–12728,FOOD,FOOD,TP
continuous_1386_S7_strategy2.npz,12728–16974,FAMILY,FAMILY,TP
continuous_1386_S7_strategy2.npz,16974–21572,SURVIVAL,SURVIVAL,TP
continuous_1387_S7_strategy2.npz,0–4132,FOOD,FOOD,TP
continuous_1387_S7_strategy2.npz,4132–8718,GREETING,GREETING,TP
continuous_1387_S7_strategy2.npz,8718–13359,CALENDAR,CALENDAR,TP
continuous_1387_S7_strategy2.npz,13359–17590,DRINK,DRINK,TP
continuous_1387_S7_strategy2.npz,15600–19500,—,DRINK,FP
continuous_1387_S7_strategy2.npz,17590–22527,DAYS,—,FN
continuous_1387_S7_strategy2.npz,19500–23400,—,DRINK,FP
continuous_1387_S7_strategy2.npz,22527–27192,SURVIVAL,SURVIVAL,TP
continuous_1387_S7_strategy2.npz,27192–31457,COLOR,—,FN
continuous_1387_S7_strategy2.npz,27300–31233,—,FOOD,FP
continuous_1388_S7_strategy2.npz,0–4566,—,CALENDAR,FP
continuous_1388_S7_strategy2.npz,0–5036,CALENDAR,—,FN
continuous_1388_S7_strategy2.npz,4566–9133,—,CALENDAR,FP
continuous_1388_S7_strategy2.npz,5036–9808,NUMBER,—,FN
continuous_1388_S7_strategy2.npz,9808–14039,FOOD,FOOD,TP
continuous_1388_S7_strategy2.npz,14039–18304,COLOR,COLOR,TP
continuous_1388_S7_strategy2.npz,18266–22833,—,COLOR,FP
continuous_1388_S7_strategy2.npz,18304–22602,DRINK,—,FN
continuous_1388_S7_strategy2.npz,22602–27333,SURVIVAL,—,FN
continuous_1388_S7_strategy2.npz,22833–27400,—,DRINK,FP
continuous_1389_S7_strategy2.npz,0–4246,FAMILY,FAMILY,TP
continuous_1389_S7_strategy2.npz,4246–9216,CALENDAR,—,FN
continuous_1389_S7_strategy2.npz,5433–10866,—,CALENDAR,FP
continuous_1389_S7_strategy2.npz,9216–13481,DRINK,DRINK,TP
continuous_1389_S7_strategy2.npz,13481–17746,COLOR,—,FN
continuous_1389_S7_strategy2.npz,16300–21733,—,FAMILY,FP
continuous_1389_S7_strategy2.npz,17746–22444,SURVIVAL,SURVIVAL,TP
continuous_1389_S7_strategy2.npz,22444–27118,NUMBER,—,FN
continuous_1390_S7_strategy2.npz,0–5400,—,FOOD,FP
continuous_1390_S7_strategy2.npz,0–4265,COLOR,—,FN
continuous_1390_S7_strategy2.npz,4265–8815,GREETING,—,FN
continuous_1390_S7_strategy2.npz,8815–13357,NUMBER,NUMBER,TP
continuous_1390_S7_strategy2.npz,13357–17622,FOOD,FOOD,TP
continuous_1390_S7_strategy2.npz,16233–21666,—,DAYS,FP
continuous_1390_S7_strategy2.npz,17622–22559,DAYS,—,FN
continuous_1390_S7_strategy2.npz,22559–27324,SURVIVAL,SURVIVAL,TP
continuous_1391_S7_strategy2.npz,0–4333,—,FAMILY,FP
continuous_1391_S7_strategy2.npz,0–4246,FAMILY,—,FN
continuous_1391_S7_strategy2.npz,4246–8511,FOOD,FOOD,TP
continuous_1391_S7_strategy2.npz,8511–12742,DRINK,—,FN
continuous_1391_S7_strategy2.npz,8666–13000,—,COLOR,FP
continuous_1391_S7_strategy2.npz,12742–17416,NUMBER,—,FN
continuous_1391_S7_strategy2.npz,13000–17333,—,COLOR,FP
continuous_1391_S7_strategy2.npz,17333–21700,—,SURVIVAL,FP
continuous_1391_S7_strategy2.npz,17416–21648,DAYS,—,FN
continuous_1392_S7_strategy2.npz,0–4266,—,FAMILY,FP
continuous_1392_S7_strategy2.npz,0–4244,DAYS,—,FN
continuous_1392_S7_strategy2.npz,4244–8491,FAMILY,FAMILY,TP
continuous_1392_S7_strategy2.npz,8491–13149,GREETING,—,FN
continuous_1392_S7_strategy2.npz,8566–12833,—,GREETING,FP
continuous_1392_S7_strategy2.npz,13149–17414,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1392_S7_strategy2.npz,17133–21400,—,FOOD,FP
continuous_1392_S7_strategy2.npz,17414–21679,FOOD,—,FN
continuous_1392_S7_strategy2.npz,21679–25945,COLOR,COLOR,TP
continuous_1393_S7_strategy2.npz,0–4333,—,FOOD,FP
continuous_1393_S7_strategy2.npz,0–4199,CALENDAR,—,FN
continuous_1393_S7_strategy2.npz,4199–8398,FOOD,—,FN
continuous_1393_S7_strategy2.npz,4333–8666,—,RELATIONSHIPS,FP
continuous_1393_S7_strategy2.npz,8398–12663,RELATIONSHIPS,—,FN
continuous_1393_S7_strategy2.npz,8666–13000,—,FAMILY,FP
continuous_1393_S7_strategy2.npz,12663–16907,FAMILY,—,FN
continuous_1393_S7_strategy2.npz,13000–17366,—,FAMILY,FP
continuous_1393_S7_strategy2.npz,16907–21505,SURVIVAL,SURVIVAL,TP
continuous_1393_S7_strategy2.npz,21505–26310,NUMBER,NUMBER,TP
continuous_1393_S7_strategy2.npz,26033–30400,—,SURVIVAL,FP
continuous_1393_S7_strategy2.npz,26310–30343,GREETING,—,FN
continuous_1394_S7_strategy2.npz,0–5700,—,SURVIVAL,FP
continuous_1394_S7_strategy2.npz,0–4608,SURVIVAL,—,FN
continuous_1394_S7_strategy2.npz,4608–9249,NUMBER,—,FN
continuous_1394_S7_strategy2.npz,9249–13514,COLOR,COLOR,TP
continuous_1394_S7_strategy2.npz,11433–17133,—,COLOR,FP
continuous_1394_S7_strategy2.npz,13514–18451,CALENDAR,CALENDAR,TP
continuous_1394_S7_strategy2.npz,18451–22758,FAMILY,—,FN
continuous_1395_S7_strategy2.npz,0–4065,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1395_S7_strategy2.npz,4065–8706,SURVIVAL,SURVIVAL,TP
continuous_1395_S7_strategy2.npz,7366–11066,—,GREETING,FP
continuous_1395_S7_strategy2.npz,8706–13435,GREETING,—,FN
continuous_1395_S7_strategy2.npz,11066–14733,—,FAMILY,FP
continuous_1395_S7_strategy2.npz,13435–17734,DAYS,—,FN
continuous_1395_S7_strategy2.npz,14733–18433,—,FAMILY,FP
continuous_1395_S7_strategy2.npz,17734–21999,COLOR,COLOR,TP
continuous_1395_S7_strategy2.npz,21999–26098,NUMBER,—,FN
continuous_1395_S7_strategy2.npz,22133–25833,—,NUMBER,FP
continuous_1396_S7_strategy2.npz,0–4265,COLOR,COLOR,TP
continuous_1396_S7_strategy2.npz,4265–8530,FOOD,FOOD,TP
continuous_1396_S7_strategy2.npz,6566–9866,—,FOOD,FP
continuous_1396_S7_strategy2.npz,8530–12937,GREETING,GREETING,TP
continuous_1396_S7_strategy2.npz,12937–17168,RELATIONSHIPS,—,FN
continuous_1396_S7_strategy2.npz,13166–16466,—,FOOD,FP
continuous_1396_S7_strategy2.npz,17168–21414,FAMILY,FAMILY,TP
continuous_1396_S7_strategy2.npz,19766–23066,—,FAMILY,FP
continuous_1396_S7_strategy2.npz,21414–25645,DRINK,—,FN
continuous_1396_S7_strategy2.npz,23066–26366,—,DRINK,FP
continuous_1396_S7_strategy2.npz,25645–29889,DAYS,—,FN
continuous_1396_S7_strategy2.npz,26366–29666,—,CALENDAR,FP
continuous_1397_S7_strategy2.npz,0–4213,FAMILY,FAMILY,TP
continuous_1397_S7_strategy2.npz,4213–8478,DRINK,DRINK,TP
continuous_1397_S7_strategy2.npz,8478–13448,CALENDAR,CALENDAR,TP
continuous_1397_S7_strategy2.npz,13448–17713,COLOR,COLOR,TP
continuous_1397_S7_strategy2.npz,17713–21944,FOOD,—,FN
continuous_1397_S7_strategy2.npz,21066–26366,—,COLOR,FP
continuous_1397_S7_strategy2.npz,21944–26310,SURVIVAL,—,FN
continuous_1398_S7_strategy2.npz,0–4731,SURVIVAL,SURVIVAL,TP
continuous_1398_S7_strategy2.npz,4300–8633,—,FAMILY,FP
continuous_1398_S7_strategy2.npz,4731–8962,COLOR,—,FN
continuous_1398_S7_strategy2.npz,8633–12966,—,COLOR,FP
continuous_1398_S7_strategy2.npz,8962–13193,RELATIONSHIPS,—,FN
continuous_1398_S7_strategy2.npz,12966–17300,—,RELATIONSHIPS,FP
continuous_1398_S7_strategy2.npz,13193–17424,FOOD,—,FN
continuous_1398_S7_strategy2.npz,17300–21633,—,FOOD,FP
continuous_1398_S7_strategy2.npz,17424–21689,DRINK,—,FN
continuous_1398_S7_strategy2.npz,21633–25966,—,FOOD,FP
continuous_1398_S7_strategy2.npz,21689–25935,FAMILY,—,FN
continuous_1399_S7_strategy2.npz,0–3900,—,COLOR,FP
continuous_1399_S7_strategy2.npz,0–4231,DRINK,—,FN
continuous_1399_S7_strategy2.npz,4231–8485,FAMILY,FAMILY,TP
continuous_1399_S7_strategy2.npz,7833–11733,—,CALENDAR,FP
continuous_1399_S7_strategy2.npz,8485–13422,CALENDAR,—,FN
continuous_1399_S7_strategy2.npz,11733–15666,—,CALENDAR,FP
continuous_1399_S7_strategy2.npz,13422–18030,NUMBER,—,FN
continuous_1399_S7_strategy2.npz,15666–19566,—,FOOD,FP
continuous_1399_S7_strategy2.npz,18030–22295,COLOR,—,FN
continuous_1399_S7_strategy2.npz,19566–23500,—,RELATIONSHIPS,FP
continuous_1399_S7_strategy2.npz,22295–26526,RELATIONSHIPS,—,FN
continuous_1399_S7_strategy2.npz,23500–27400,—,RELATIONSHIPS,FP
continuous_1399_S7_strategy2.npz,26526–31257,SURVIVAL,—,FN
continuous_1399_S7_strategy2.npz,27400–31333,—,SURVIVAL,FP
continuous_1400_S7_strategy2.npz,0–4231,DRINK,DRINK,TP
continuous_1400_S7_strategy2.npz,4231–8496,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1400_S7_strategy2.npz,8496–13433,CALENDAR,—,FN
continuous_1400_S7_strategy2.npz,13366–20033,—,CALENDAR,FP
continuous_1400_S7_strategy2.npz,13433–18019,GREETING,—,FN
continuous_1400_S7_strategy2.npz,18019–22660,NUMBER,—,FN
continuous_1400_S7_strategy2.npz,20033–26733,—,SURVIVAL,FP
continuous_1400_S7_strategy2.npz,22660–26939,FAMILY,—,FN
continuous_1401_S7_strategy2.npz,0–4232,FAMILY,FAMILY,TP
continuous_1401_S7_strategy2.npz,4232–8497,DRINK,—,FN
continuous_1401_S7_strategy2.npz,6466–12966,—,FOOD,FP
continuous_1401_S7_strategy2.npz,8497–13162,SURVIVAL,—,FN
continuous_1401_S7_strategy2.npz,13162–17427,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1401_S7_strategy2.npz,17427–21692,COLOR,—,FN
continuous_1401_S7_strategy2.npz,19433–25933,—,COLOR,FP
continuous_1401_S7_strategy2.npz,21692–25923,FOOD,—,FN
continuous_1402_S7_strategy2.npz,0–4265,FOOD,FOOD,TP
continuous_1402_S7_strategy2.npz,4200–8433,—,FOOD,FP
continuous_1402_S7_strategy2.npz,4265–8530,RELATIONSHIPS,—,FN
continuous_1402_S7_strategy2.npz,8433–12666,—,FOOD,FP
continuous_1402_S7_strategy2.npz,8530–12741,DAYS,—,FN
continuous_1402_S7_strategy2.npz,12741–16972,DRINK,DRINK,TP
continuous_1402_S7_strategy2.npz,16972–21379,GREETING,GREETING,TP
continuous_1402_S7_strategy2.npz,21379–25610,COLOR,COLOR,TP
continuous_1403_S7_strategy2.npz,0–4211,DAYS,DAYS,TP
continuous_1403_S7_strategy2.npz,4211–8476,COLOR,COLOR,TP
continuous_1403_S7_strategy2.npz,8476–12675,DRINK,—,FN
continuous_1403_S7_strategy2.npz,10300–15433,—,FOOD,FP
continuous_1403_S7_strategy2.npz,12675–17349,NUMBER,—,FN
continuous_1403_S7_strategy2.npz,15433–20600,—,NUMBER,FP
continuous_1403_S7_strategy2.npz,17349–21448,FOOD,FOOD,TP
continuous_1403_S7_strategy2.npz,21448–25694,FAMILY,—,FN
continuous_1404_S7_strategy2.npz,0–4265,FOOD,FOOD,TP
continuous_1404_S7_strategy2.npz,4265–8496,DRINK,—,FN
continuous_1404_S7_strategy2.npz,6566–13133,—,FOOD,FP
continuous_1404_S7_strategy2.npz,8496–12761,COLOR,—,FN
continuous_1404_S7_strategy2.npz,12761–17026,NUMBER,—,FN
continuous_1404_S7_strategy2.npz,13133–19700,—,CALENDAR,FP
continuous_1404_S7_strategy2.npz,17026–21996,CALENDAR,—,FN
continuous_1404_S7_strategy2.npz,19700–26266,—,CALENDAR,FP
continuous_1404_S7_strategy2.npz,21996–26510,GREETING,—,FN
continuous_1405_S7_strategy2.npz,0–4265,COLOR,COLOR,TP
continuous_1405_S7_strategy2.npz,3700–7400,—,FOOD,FP
continuous_1405_S7_strategy2.npz,4265–8543,DAYS,—,FN
continuous_1405_S7_strategy2.npz,7400–11133,—,DAYS,FP
continuous_1405_S7_strategy2.npz,8543–12808,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1405_S7_strategy2.npz,12808–17073,DRINK,—,FN
continuous_1405_S7_strategy2.npz,14833–18566,—,RELATIONSHIPS,FP
continuous_1405_S7_strategy2.npz,17073–21714,SURVIVAL,—,FN
continuous_1405_S7_strategy2.npz,18566–22266,—,DRINK,FP
continuous_1405_S7_strategy2.npz,21714–25945,FOOD,—,FN
continuous_1405_S7_strategy2.npz,22266–26000,—,GREETING,FP
continuous_1406_S7_strategy2.npz,0–4500,—,CALENDAR,FP
continuous_1406_S7_strategy2.npz,0–4937,CALENDAR,—,FN
continuous_1406_S7_strategy2.npz,4937–9907,DAYS,DAYS,TP
continuous_1406_S7_strategy2.npz,9907–14138,COLOR,COLOR,TP
continuous_1406_S7_strategy2.npz,14138–18369,DRINK,DRINK,TP
continuous_1406_S7_strategy2.npz,18369–22634,FOOD,FOOD,TP
continuous_1406_S7_strategy2.npz,22634–26933,FAMILY,FAMILY,TP
continuous_1407_S7_strategy2.npz,0–5033,—,CALENDAR,FP
continuous_1407_S7_strategy2.npz,0–4674,CALENDAR,—,FN
continuous_1407_S7_strategy2.npz,4674–8905,DRINK,—,FN
continuous_1407_S7_strategy2.npz,5033–10066,—,NUMBER,FP
continuous_1407_S7_strategy2.npz,8905–13037,NUMBER,—,FN
continuous_1407_S7_strategy2.npz,10066–15133,—,FOOD,FP
continuous_1407_S7_strategy2.npz,13037–17302,FOOD,—,FN
continuous_1407_S7_strategy2.npz,17302–21533,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1407_S7_strategy2.npz,21533–25777,FAMILY,FAMILY,TP
continuous_1407_S7_strategy2.npz,25200–30266,—,FAMILY,FP
continuous_1407_S7_strategy2.npz,25777–30209,DAYS,—,FN
continuous_1408_S7_strategy2.npz,0–5000,—,CALENDAR,FP
continuous_1408_S7_strategy2.npz,0–4165,CALENDAR,—,FN
continuous_1408_S7_strategy2.npz,4165–8364,NUMBER,NUMBER,TP
continuous_1408_S7_strategy2.npz,8364–12529,COLOR,—,FN
continuous_1408_S7_strategy2.npz,10000–15000,—,RELATIONSHIPS,FP
continuous_1408_S7_strategy2.npz,12529–16775,FAMILY,—,FN
continuous_1408_S7_strategy2.npz,16775–21040,FOOD,FOOD,TP
continuous_1408_S7_strategy2.npz,21040–25714,SURVIVAL,SURVIVAL,TP
continuous_1408_S7_strategy2.npz,25714–29979,DRINK,DRINK,TP
continuous_1409_S7_strategy2.npz,0–5100,—,CALENDAR,FP
continuous_1409_S7_strategy2.npz,0–4641,NUMBER,—,FN
continuous_1409_S7_strategy2.npz,4641–9611,DAYS,DAYS,TP
continuous_1409_S7_strategy2.npz,9611–13842,FOOD,FOOD,TP
continuous_1409_S7_strategy2.npz,13842–18055,FAMILY,—,FN
continuous_1409_S7_strategy2.npz,15300–20400,—,FOOD,FP
continuous_1409_S7_strategy2.npz,18055–22254,DRINK,DRINK,TP
continuous_1409_S7_strategy2.npz,22254–26287,GREETING,—,FN
continuous_1409_S7_strategy2.npz,25500–30633,—,RELATIONSHIPS,FP
continuous_1409_S7_strategy2.npz,26287–30552,COLOR,—,FN
continuous_1410_S7_strategy2.npz,0–4232,FOOD,FOOD,TP
continuous_1410_S7_strategy2.npz,4232–8497,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1410_S7_strategy2.npz,8497–13236,CALENDAR,CALENDAR,TP
continuous_1410_S7_strategy2.npz,13236–17501,COLOR,COLOR,TP
continuous_1410_S7_strategy2.npz,17501–21766,DAYS,DAYS,TP
continuous_1410_S7_strategy2.npz,21700–26066,—,FOOD,FP
continuous_1410_S7_strategy2.npz,21766–26031,DRINK,—,FN
continuous_1411_S7_strategy2.npz,0–4433,—,FOOD,FP
continuous_1411_S7_strategy2.npz,0–4265,DRINK,—,FN
continuous_1411_S7_strategy2.npz,4265–8972,NUMBER,NUMBER,TP
continuous_1411_S7_strategy2.npz,8866–13300,—,NUMBER,FP
continuous_1411_S7_strategy2.npz,8972–13646,CALENDAR,—,FN
continuous_1411_S7_strategy2.npz,13300–17733,—,CALENDAR,FP
continuous_1411_S7_strategy2.npz,13646–18268,GREETING,—,FN
continuous_1411_S7_strategy2.npz,17733–22166,—,GREETING,FP
continuous_1411_S7_strategy2.npz,18268–22533,RELATIONSHIPS,—,FN
continuous_1411_S7_strategy2.npz,22533–27031,SURVIVAL,SURVIVAL,TP
continuous_1411_S7_strategy2.npz,27031–31296,COLOR,COLOR,TP
continuous_1412_S7_strategy2.npz,0–5300,—,DAYS,FP
continuous_1412_S7_strategy2.npz,0–4937,CALENDAR,—,FN
continuous_1412_S7_strategy2.npz,4937–9181,DAYS,—,FN
continuous_1412_S7_strategy2.npz,5300–10600,—,FAMILY,FP
continuous_1412_S7_strategy2.npz,9181–13412,DRINK,—,FN
continuous_1412_S7_strategy2.npz,13412–17891,GREETING,GREETING,TP
continuous_1412_S7_strategy2.npz,17891–22522,SURVIVAL,SURVIVAL,TP
continuous_1412_S7_strategy2.npz,22522–26787,FOOD,FOOD,TP
continuous_1413_S7_strategy2.npz,0–4231,DRINK,DRINK,TP
continuous_1413_S7_strategy2.npz,4231–8477,FAMILY,FAMILY,TP
continuous_1413_S7_strategy2.npz,8477–13414,CALENDAR,CALENDAR,TP
continuous_1413_S7_strategy2.npz,11733–15633,—,CALENDAR,FP
continuous_1413_S7_strategy2.npz,13414–17646,FOOD,FOOD,TP
continuous_1413_S7_strategy2.npz,17646–22377,SURVIVAL,SURVIVAL,TP
continuous_1413_S7_strategy2.npz,22377–27314,DAYS,DAYS,TP
continuous_1414_S7_strategy2.npz,0–4598,SURVIVAL,SURVIVAL,TP
continuous_1414_S7_strategy2.npz,4598–8877,FAMILY,FAMILY,TP
continuous_1414_S7_strategy2.npz,8877–13584,NUMBER,NUMBER,TP
continuous_1414_S7_strategy2.npz,13584–17849,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1414_S7_strategy2.npz,17849–22435,GREETING,GREETING,TP
continuous_1415_S7_strategy2.npz,0–4265,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1415_S7_strategy2.npz,4265–8496,COLOR,—,FN
continuous_1415_S7_strategy2.npz,4300–8600,—,RELATIONSHIPS,FP
continuous_1415_S7_strategy2.npz,8496–13161,SURVIVAL,SURVIVAL,TP
continuous_1415_S7_strategy2.npz,13161–17227,GREETING,GREETING,TP
continuous_1415_S7_strategy2.npz,17227–21471,DAYS,DAYS,TP
continuous_1416_S7_strategy2.npz,0–5133,—,GREETING,FP
continuous_1416_S7_strategy2.npz,0–4479,GREETING,—,FN
continuous_1416_S7_strategy2.npz,4479–8679,SURVIVAL,—,FN
continuous_1416_S7_strategy2.npz,5133–10300,—,SURVIVAL,FP
continuous_1416_S7_strategy2.npz,8679–12910,COLOR,FOOD,TP
continuous_1416_S7_strategy2.npz,10300–15433,—,FOOD,FP
continuous_1416_S7_strategy2.npz,12910–17075,FOOD,COLOR,TP
continuous_1416_S7_strategy2.npz,17075–21749,NUMBER,—,FN
continuous_1416_S7_strategy2.npz,21749–26014,DRINK,—,FN
continuous_1417_S7_strategy2.npz,0–4665,SURVIVAL,SURVIVAL,TP
continuous_1417_S7_strategy2.npz,4665–8863,DRINK,DRINK,TP
continuous_1417_S7_strategy2.npz,8863–13537,CALENDAR,CALENDAR,TP
continuous_1417_S7_strategy2.npz,13537–18159,GREETING,GREETING,TP
continuous_1417_S7_strategy2.npz,18159–22424,RELATIONSHIPS,—,FN
continuous_1417_S7_strategy2.npz,22424–26689,FOOD,FOOD,TP
continuous_1418_S7_strategy2.npz,0–4366,—,GREETING,FP
continuous_1418_S7_strategy2.npz,0–4066,SURVIVAL,—,FN
continuous_1418_S7_strategy2.npz,4066–8115,GREETING,—,FN
continuous_1418_S7_strategy2.npz,4366–8733,—,GREETING,FP
continuous_1418_S7_strategy2.npz,8115–12346,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1418_S7_strategy2.npz,12346–17283,CALENDAR,—,FN
continuous_1418_S7_strategy2.npz,13100–17466,—,CALENDAR,FP
continuous_1418_S7_strategy2.npz,17283–22220,DAYS,DAYS,TP
continuous_1418_S7_strategy2.npz,21833–26200,—,DAYS,FP
continuous_1418_S7_strategy2.npz,22220–26466,FAMILY,—,FN
continuous_1418_S7_strategy2.npz,26466–30731,COLOR,COLOR,TP
continuous_1419_S7_strategy2.npz,0–4300,—,COLOR,FP
continuous_1419_S7_strategy2.npz,0–4232,COLOR,—,FN
continuous_1419_S7_strategy2.npz,4232–8497,RELATIONSHIPS,—,FN
continuous_1419_S7_strategy2.npz,4300–8600,—,RELATIONSHIPS,FP
continuous_1419_S7_strategy2.npz,8497–12741,FAMILY,FAMILY,TP
continuous_1419_S7_strategy2.npz,12741–17006,DAYS,—,FN
continuous_1419_S7_strategy2.npz,12900–17200,—,DAYS,FP
continuous_1419_S7_strategy2.npz,17006–21581,SURVIVAL,—,FN
continuous_1419_S7_strategy2.npz,17200–21500,—,DAYS,FP
continuous_1419_S7_strategy2.npz,21500–25800,—,SURVIVAL,FP
continuous_1419_S7_strategy2.npz,21581–25812,DRINK,—,FN
continuous_1419_S7_strategy2.npz,25800–30100,—,DRINK,FP
continuous_1419_S7_strategy2.npz,25812–30044,NUMBER,—,FN
continuous_1420_S7_strategy2.npz,0–7266,—,COLOR,FP
continuous_1420_S7_strategy2.npz,0–4231,DRINK,—,FN
continuous_1420_S7_strategy2.npz,4231–8905,NUMBER,—,FN
continuous_1420_S7_strategy2.npz,8905–13447,CALENDAR,CALENDAR,TP
continuous_1420_S7_strategy2.npz,13447–17579,FOOD,FOOD,TP
continuous_1420_S7_strategy2.npz,17579–21792,FAMILY,—,FN
continuous_1421_S7_strategy2.npz,0–4265,DRINK,DRINK,TP
continuous_1421_S7_strategy2.npz,4265–8496,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1421_S7_strategy2.npz,8496–13010,GREETING,GREETING,TP
continuous_1421_S7_strategy2.npz,11400–15233,—,CALENDAR,FP
continuous_1421_S7_strategy2.npz,13010–17947,CALENDAR,—,FN
continuous_1421_S7_strategy2.npz,15233–19033,—,CALENDAR,FP
continuous_1421_S7_strategy2.npz,17947–22160,FAMILY,FAMILY,TP
continuous_1421_S7_strategy2.npz,22160–26425,COLOR,COLOR,TP
continuous_1421_S7_strategy2.npz,22833–26633,—,FAMILY,FP
continuous_1421_S7_strategy2.npz,26425–30690,FOOD,—,FN
continuous_1422_S7_strategy2.npz,0–4550,GREETING,GREETING,TP
continuous_1422_S7_strategy2.npz,4550–8749,COLOR,—,FN
continuous_1422_S7_strategy2.npz,7000–14000,—,COLOR,FP
continuous_1422_S7_strategy2.npz,8749–12980,RELATIONSHIPS,—,FN
continuous_1422_S7_strategy2.npz,12980–17245,DRINK,—,FN
continuous_1422_S7_strategy2.npz,14000–21033,—,FOOD,FP
continuous_1422_S7_strategy2.npz,17245–21310,CALENDAR,—,FN
continuous_1423_S7_strategy2.npz,0–4231,COLOR,COLOR,TP
continuous_1423_S7_strategy2.npz,2666–5333,—,FOOD,FP
continuous_1423_S7_strategy2.npz,4231–9029,SURVIVAL,—,FN
continuous_1423_S7_strategy2.npz,5333–8000,—,FAMILY,FP
continuous_1423_S7_strategy2.npz,9029–13240,FAMILY,FAMILY,TP
continuous_1423_S7_strategy2.npz,10700–13366,—,FAMILY,FP
continuous_1423_S7_strategy2.npz,13240–18177,DAYS,—,FN
continuous_1423_S7_strategy2.npz,13366–16033,—,FAMILY,FP
continuous_1423_S7_strategy2.npz,16033–18733,—,FAMILY,FP
continuous_1423_S7_strategy2.npz,18177–22442,DRINK,DRINK,TP
continuous_1423_S7_strategy2.npz,18733–21400,—,DAYS,FP
continuous_1423_S7_strategy2.npz,22442–26707,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1424_S7_strategy2.npz,0–4000,SURVIVAL,SURVIVAL,TP
continuous_1424_S7_strategy2.npz,4000–8213,FAMILY,FAMILY,TP
continuous_1424_S7_strategy2.npz,8213–12920,CALENDAR,CALENDAR,TP
continuous_1424_S7_strategy2.npz,12920–17399,GREETING,GREETING,TP
continuous_1424_S7_strategy2.npz,17399–21697,DRINK,—,FN
continuous_1424_S7_strategy2.npz,20533–25700,—,COLOR,FP
continuous_1424_S7_strategy2.npz,21697–25928,COLOR,—,FN
continuous_1425_S7_strategy2.npz,0–6100,—,COLOR,FP
continuous_1425_S7_strategy2.npz,0–4332,NUMBER,—,FN
continuous_1425_S7_strategy2.npz,4332–8731,DAYS,—,FN
continuous_1425_S7_strategy2.npz,6100–12200,—,COLOR,FP
continuous_1425_S7_strategy2.npz,8731–12896,SURVIVAL,—,FN
continuous_1425_S7_strategy2.npz,12200–18333,—,CALENDAR,FP
continuous_1425_S7_strategy2.npz,12896–17127,FOOD,—,FN
continuous_1425_S7_strategy2.npz,17127–22097,CALENDAR,CALENDAR,TP
continuous_1425_S7_strategy2.npz,22097–26262,COLOR,—,FN
continuous_1425_S7_strategy2.npz,24433–30566,—,COLOR,FP
continuous_1425_S7_strategy2.npz,26262–30527,RELATIONSHIPS,—,FN
continuous_1426_S7_strategy2.npz,0–4641,CALENDAR,CALENDAR,TP
continuous_1426_S7_strategy2.npz,4641–8939,COLOR,—,FN
continuous_1426_S7_strategy2.npz,5100–10233,—,FOOD,FP
continuous_1426_S7_strategy2.npz,8939–13570,SURVIVAL,—,FN
