File Name,Frame Range,Ground Truth Gloss/Category,Predicted Gloss/Category,Match Status
continuous_0479_S7_strategy2.npz,220-330,-,WOMAN,FP
continuous_0479_S7_strategy2.npz,330-441,-,CRAB,FP
continuous_0479_S7_strategy2.npz,441-552,-,TOMORROW,FP
continuous_0479_S7_strategy2.npz,552-663,-,SEE YOU TOMORROW,FP
continuous_0479_S7_strategy2.npz,663-774,-,TOMORROW,FP
continuous_0479_S7_strategy2.npz,774-885,-,SEE YOU TOMORROW,FP
continuous_0479_S7_strategy2.npz,252-379,MAN,-,FN
continuous_0479_S7_strategy2.npz,379-507,CRAB,-,FN
continuous_0479_S7_strategy2.npz,507-634,TOMORROW,-,FN
continuous_0479_S7_strategy2.npz,634-767,SEE YOU TOMORROW,-,FN
continuous_0479_S7_strategy2.npz,767-891,SIX,-,FN
continuous_0480_S7_strategy2.npz,0-157,KNOW,KNOW,TP
continuous_0480_S7_strategy2.npz,157-474,COFFEE,COFFEE,TP
continuous_0480_S7_strategy2.npz,474-633,SPAGHETTI,SPAGHETTI,TP
continuous_0480_S7_strategy2.npz,633-792,GRANDMOTHER,GRANDMOTHER,TP
continuous_0480_S7_strategy2.npz,264-406,APRIL,-,FN
continuous_0480_S7_strategy2.npz,534-663,SEVEN,-,FN
continuous_0481_S7_strategy2.npz,0-150,HOT,HOT,TP
continuous_0481_S7_strategy2.npz,150-300,THURSDAY,THURSDAY,TP
continuous_0481_S7_strategy2.npz,300-600,SPAGHETTI,SPAGHETTI,TP
continuous_0481_S7_strategy2.npz,600-750,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0481_S7_strategy2.npz,750-900,MOTHER,MOTHER,TP
continuous_0481_S7_strategy2.npz,381-522,EIGHT,-,FN
continuous_0481_S7_strategy2.npz,782-905,YES,-,FN
continuous_0482_S7_strategy2.npz,0-129,MEAT,MEAT,TP
continuous_0482_S7_strategy2.npz,129-258,THANK YOU,THANK YOU,TP
continuous_0482_S7_strategy2.npz,258-387,BEER,BEER,TP
continuous_0482_S7_strategy2.npz,387-516,GRANDMOTHER,GRANDMOTHER,TP
continuous_0482_S7_strategy2.npz,516-645,LIGHT,LIGHT,TP
continuous_0482_S7_strategy2.npz,645-904,-,SUNDAY,FP
continuous_0482_S7_strategy2.npz,638-777,YES,-,FN
continuous_0482_S7_strategy2.npz,777-912,WOMAN,-,FN
continuous_0483_S7_strategy2.npz,0-132,THANK YOU,THANK YOU,TP
continuous_0483_S7_strategy2.npz,132-265,GRAY,GRAY,TP
continuous_0483_S7_strategy2.npz,265-399,-,SEPTEMBER,FP
continuous_0483_S7_strategy2.npz,399-531,MOTHER,MOTHER,TP
continuous_0483_S7_strategy2.npz,531-664,DON’T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_0483_S7_strategy2.npz,664-798,HARD OF HEARING,HARD OF HEARING,TP
continuous_0483_S7_strategy2.npz,265-413,JUNE,-,FN
continuous_0484_S7_strategy2.npz,0-133,WEDNESDAY,WEDNESDAY,TP
continuous_0484_S7_strategy2.npz,133-268,SPAGHETTI,SPAGHETTI,TP
continuous_0484_S7_strategy2.npz,268-672,DARK,DARK,TP
continuous_0484_S7_strategy2.npz,672-807,COFFEE,COFFEE,TP
continuous_0484_S7_strategy2.npz,277-415,HELLO,-,FN
continuous_0484_S7_strategy2.npz,543-685,EIGHT,-,FN
continuous_0485_S7_strategy2.npz,468-585,-,SEPTEMBER,FP
continuous_0485_S7_strategy2.npz,585-702,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0485_S7_strategy2.npz,702-819,UNCLE,UNCLE,TP
continuous_0485_S7_strategy2.npz,819-937,EGG,EGG,TP
continuous_0485_S7_strategy2.npz,0-144,UNDERSTAND,-,FN
continuous_0485_S7_strategy2.npz,144-264,HARD OF HEARING,-,FN
continuous_0485_S7_strategy2.npz,264-405,SEVEN,-,FN
continuous_0485_S7_strategy2.npz,405-554,NOVEMBER,-,FN
continuous_0486_S7_strategy2.npz,0-136,YELLOW,YELLOW,TP
continuous_0486_S7_strategy2.npz,136-273,CHICKEN,CHICKEN,TP
continuous_0486_S7_strategy2.npz,273-411,MONDAY,MONDAY,TP
continuous_0486_S7_strategy2.npz,411-547,SEPTEMBER,SEPTEMBER,TP
continuous_0486_S7_strategy2.npz,547-684,GOOD EVENING,GOOD EVENING,TP
continuous_0486_S7_strategy2.npz,684-822,CORRECT,CORRECT,TP
continuous_0487_S7_strategy2.npz,0-252,GIRL,GIRL,TP
continuous_0487_S7_strategy2.npz,252-506,MEAT,MEAT,TP
continuous_0487_S7_strategy2.npz,506-633,-,FATHER,FP
continuous_0487_S7_strategy2.npz,633-760,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0487_S7_strategy2.npz,760-888,GREEN,GREEN,TP
continuous_0487_S7_strategy2.npz,126-250,EIGHT,-,FN
continuous_0487_S7_strategy2.npz,377-504,YESTERDAY,-,FN
continuous_0487_S7_strategy2.npz,504-631,UNCLE,-,FN
continuous_0488_S7_strategy2.npz,0-159,FEBRUARY,FEBRUARY,TP
continuous_0488_S7_strategy2.npz,159-318,THANK YOU,THANK YOU,TP
continuous_0488_S7_strategy2.npz,318-477,BREAD,BREAD,TP
continuous_0488_S7_strategy2.npz,477-636,JUICE,JUICE,TP
continuous_0488_S7_strategy2.npz,636-795,TUESDAY,TUESDAY,TP
continuous_0488_S7_strategy2.npz,795-954,CORRECT,CORRECT,TP
continuous_0488_S7_strategy2.npz,268-407,NINE,-,FN
continuous_0489_S7_strategy2.npz,0-114,EGG,EGG,TP
continuous_0489_S7_strategy2.npz,114-342,SEPTEMBER,SEPTEMBER,TP
continuous_0489_S7_strategy2.npz,342-570,TEN,TEN,TP
continuous_0489_S7_strategy2.npz,570-684,BROWN,BROWN,TP
continuous_0489_S7_strategy2.npz,684-798,FRIDAY,FRIDAY,TP
continuous_0489_S7_strategy2.npz,276-411,SEE YOU TOMORROW,-,FN
continuous_0490_S7_strategy2.npz,0-132,MARRIED,MARRIED,TP
continuous_0490_S7_strategy2.npz,132-265,FISH,FISH,TP
continuous_0490_S7_strategy2.npz,265-399,WINE,WINE,TP
continuous_0490_S7_strategy2.npz,399-531,MONDAY,MONDAY,TP
continuous_0490_S7_strategy2.npz,531-664,VIOLET,VIOLET,TP
continuous_0490_S7_strategy2.npz,664-930,MARCH,MARCH,TP
continuous_0490_S7_strategy2.npz,792-928,FOUR,-,FN
continuous_0491_S7_strategy2.npz,0-109,SATURDAY,SATURDAY,TP
continuous_0491_S7_strategy2.npz,109-220,FEBRUARY,FEBRUARY,TP
continuous_0491_S7_strategy2.npz,220-331,-,AUNTIE,FP
continuous_0491_S7_strategy2.npz,331-553,BLIND,BLIND,TP
continuous_0491_S7_strategy2.npz,553-664,-,BLIND,FP
continuous_0491_S7_strategy2.npz,664-775,-,HOT,FP
continuous_0491_S7_strategy2.npz,266-392,AUNTIE,-,FN
continuous_0491_S7_strategy2.npz,519-647,HOT,-,FN
continuous_0491_S7_strategy2.npz,647-773,BLACK,-,FN
continuous_0492_S7_strategy2.npz,0-198,-,IM FINE,FP
continuous_0492_S7_strategy2.npz,198-399,-,GIRL,FP
continuous_0492_S7_strategy2.npz,399-598,-,CORRECT,FP
continuous_0492_S7_strategy2.npz,598-798,AUNTIE,AUNTIE,TP
continuous_0492_S7_strategy2.npz,0-127,BEER,-,FN
continuous_0492_S7_strategy2.npz,127-266,APRIL,-,FN
continuous_0492_S7_strategy2.npz,266-403,IM FINE,-,FN
continuous_0492_S7_strategy2.npz,403-530,GIRL,-,FN
continuous_0492_S7_strategy2.npz,530-679,CORRECT,-,FN
continuous_0493_S7_strategy2.npz,0-114,CRAB,CRAB,TP
continuous_0493_S7_strategy2.npz,114-228,TWO,TWO,TP
continuous_0493_S7_strategy2.npz,228-342,-,CORRECT,FP
continuous_0493_S7_strategy2.npz,342-456,DON’T KNOW,DON’T KNOW,TP
continuous_0493_S7_strategy2.npz,456-685,-,APRIL,FP
continuous_0493_S7_strategy2.npz,685-799,BLACK,BLACK,TP
continuous_0493_S7_strategy2.npz,799-915,COUSIN,COUSIN,TP
continuous_0493_S7_strategy2.npz,407-544,GOOD EVENING,-,FN
continuous_0493_S7_strategy2.npz,544-667,APRIL,-,FN
continuous_0494_S7_strategy2.npz,189-283,-,TOMORROW,FP
continuous_0494_S7_strategy2.npz,283-568,-,TEN,FP
continuous_0494_S7_strategy2.npz,568-663,-,DAUGHTER,FP
continuous_0494_S7_strategy2.npz,663-759,-,COLD,FP
continuous_0494_S7_strategy2.npz,759-853,-,YELLOW,FP
continuous_0494_S7_strategy2.npz,853-948,-,AUGUST,FP
continuous_0494_S7_strategy2.npz,0-149,TUESDAY,-,FN
continuous_0494_S7_strategy2.npz,149-287,TEN,-,FN
continuous_0494_S7_strategy2.npz,287-414,DAUGHTER,-,FN
continuous_0494_S7_strategy2.npz,414-542,COLD,-,FN
continuous_0494_S7_strategy2.npz,542-669,YELLOW,-,FN
continuous_0494_S7_strategy2.npz,669-817,AUGUST,-,FN
continuous_0494_S7_strategy2.npz,817-945,BLIND,-,FN
continuous_0495_S7_strategy2.npz,0-151,-,CHICKEN,FP
continuous_0495_S7_strategy2.npz,151-304,-,WEDNESDAY,FP
continuous_0495_S7_strategy2.npz,304-457,-,FIVE,FP
continuous_0495_S7_strategy2.npz,457-763,THANK YOU,THANK YOU,TP
continuous_0495_S7_strategy2.npz,763-916,DEAF,DEAF,TP
continuous_0495_S7_strategy2.npz,0-127,FATHER,-,FN
continuous_0495_S7_strategy2.npz,127-254,CHICKEN,-,FN
continuous_0495_S7_strategy2.npz,254-384,WEDNESDAY,-,FN
continuous_0495_S7_strategy2.npz,384-526,FIVE,-,FN
continuous_0495_S7_strategy2.npz,668-796,JUNE,-,FN
continuous_0496_S7_strategy2.npz,0-115,BREAD,BREAD,TP
continuous_0496_S7_strategy2.npz,115-348,GREEN,GREEN,TP
continuous_0496_S7_strategy2.npz,348-465,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_0496_S7_strategy2.npz,465-582,-,TODAY,FP
continuous_0496_S7_strategy2.npz,582-699,-,SUNDAY,FP
continuous_0496_S7_strategy2.npz,699-816,WRONG,WRONG,TP
continuous_0496_S7_strategy2.npz,816-933,DECEMBER,DECEMBER,TP
continuous_0496_S7_strategy2.npz,254-393,SIX,-,FN
continuous_0496_S7_strategy2.npz,528-649,SUNDAY,-,FN
continuous_0497_S7_strategy2.npz,0-130,WRONG,WRONG,TP
continuous_0497_S7_strategy2.npz,130-262,GIRL,GIRL,TP
continuous_0497_S7_strategy2.npz,262-393,SON,SON,TP
continuous_0497_S7_strategy2.npz,393-525,GOOD MORNING,GOOD MORNING,TP
continuous_0497_S7_strategy2.npz,525-657,TODAY,TODAY,TP
continuous_0497_S7_strategy2.npz,657-789,PINK,PINK,TP
continuous_0497_S7_strategy2.npz,789-921,FIVE,FIVE,TP
continuous_0498_S7_strategy2.npz,0-157,BREAD,BREAD,TP
continuous_0498_S7_strategy2.npz,157-315,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_0498_S7_strategy2.npz,315-474,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_0498_S7_strategy2.npz,474-792,SUNDAY,SUNDAY,TP
continuous_0498_S7_strategy2.npz,391-522,KNOW,-,FN
continuous_0498_S7_strategy2.npz,649-798,JUNE,-,FN
continuous_0499_S7_strategy2.npz,0-163,SHRIMP,SHRIMP,TP
continuous_0499_S7_strategy2.npz,163-328,YES,YES,TP
continuous_0499_S7_strategy2.npz,328-492,-,DAUGHTER,FP
continuous_0499_S7_strategy2.npz,492-657,-,TEN,FP
continuous_0499_S7_strategy2.npz,657-822,DEAF,DEAF,TP
continuous_0499_S7_strategy2.npz,265-414,JUNE,-,FN
continuous_0499_S7_strategy2.npz,414-542,SON,-,FN
continuous_0499_S7_strategy2.npz,542-692,ONE,-,FN
continuous_0500_S7_strategy2.npz,0-117,FAST,FAST,TP
continuous_0500_S7_strategy2.npz,117-354,-,TUESDAY,FP
continuous_0500_S7_strategy2.npz,354-471,-,GOOD AFTERNOON,FP
continuous_0500_S7_strategy2.npz,471-589,DEAF BLIND,DEAF BLIND,TP
continuous_0500_S7_strategy2.npz,589-708,BLACK,BLACK,TP
continuous_0500_S7_strategy2.npz,708-825,SON,SON,TP
continuous_0500_S7_strategy2.npz,825-945,-,SEPTEMBER,FP
continuous_0500_S7_strategy2.npz,142-290,TUESDAY,-,FN
continuous_0500_S7_strategy2.npz,290-412,GOOD EVENING,-,FN
continuous_0500_S7_strategy2.npz,792-941,NOVEMBER,-,FN
continuous_0501_S7_strategy2.npz,0-196,-,FAST,FP
continuous_0501_S7_strategy2.npz,196-393,-,GREEN,FP
continuous_0501_S7_strategy2.npz,393-591,-,EGG,FP
continuous_0501_S7_strategy2.npz,591-787,TODAY,TODAY,TP
continuous_0501_S7_strategy2.npz,0-126,BOY,-,FN
continuous_0501_S7_strategy2.npz,126-267,FIVE,-,FN
continuous_0501_S7_strategy2.npz,267-404,FAST,-,FN
continuous_0501_S7_strategy2.npz,404-531,GREEN,-,FN
continuous_0501_S7_strategy2.npz,531-658,EGG,-,FN
continuous_0502_S7_strategy2.npz,0-348,TOMORROW,TOMORROW,TP
continuous_0502_S7_strategy2.npz,348-582,BLACK,BLACK,TP
continuous_0502_S7_strategy2.npz,582-699,COLD,COLD,TP
continuous_0502_S7_strategy2.npz,699-816,KNOW,KNOW,TP
continuous_0502_S7_strategy2.npz,127-276,OCTOBER,-,FN
continuous_0502_S7_strategy2.npz,404-547,ONE,-,FN
continuous_0503_S7_strategy2.npz,0-226,CRAB,CRAB,TP
continuous_0503_S7_strategy2.npz,226-453,MARCH,MARCH,TP
continuous_0503_S7_strategy2.npz,453-681,WINE,WINE,TP
continuous_0503_S7_strategy2.npz,681-793,WOMAN,WOMAN,TP
continuous_0503_S7_strategy2.npz,793-907,YELLOW,YELLOW,TP
continuous_0503_S7_strategy2.npz,126-266,GOOD AFTERNOON,-,FN
continuous_0503_S7_strategy2.npz,534-663,TOMORROW,-,FN
continuous_0504_S7_strategy2.npz,0-112,BEER,BEER,TP
continuous_0504_S7_strategy2.npz,112-226,CHICKEN,CHICKEN,TP
continuous_0504_S7_strategy2.npz,226-453,DECEMBER,DECEMBER,TP
continuous_0504_S7_strategy2.npz,453-567,ORANGE,ORANGE,TP
continuous_0504_S7_strategy2.npz,567-681,YES,YES,TP
continuous_0504_S7_strategy2.npz,681-795,SON,SON,TP
continuous_0505_S7_strategy2.npz,0-150,DEAF BLIND,DEAF BLIND,TP
continuous_0505_S7_strategy2.npz,150-300,MILK,MILK,TP
continuous_0505_S7_strategy2.npz,300-450,SATURDAY,SATURDAY,TP
continuous_0505_S7_strategy2.npz,450-600,IM FINE,IM FINE,TP
continuous_0505_S7_strategy2.npz,600-750,FAST,FAST,TP
continuous_0505_S7_strategy2.npz,750-900,TEN,TEN,TP
continuous_0505_S7_strategy2.npz,766-908,MARCH,-,FN
continuous_0506_S7_strategy2.npz,0-364,HOT,HOT,TP
continuous_0506_S7_strategy2.npz,364-546,-,UNDERSTAND,FP
continuous_0506_S7_strategy2.npz,546-729,-,THURSDAY,FP
continuous_0506_S7_strategy2.npz,729-912,-,DAUGHTER,FP
continuous_0506_S7_strategy2.npz,126-276,UNDERSTAND,-,FN
continuous_0506_S7_strategy2.npz,276-404,THURSDAY,-,FN
continuous_0506_S7_strategy2.npz,404-531,DAUGHTER,-,FN
continuous_0506_S7_strategy2.npz,531-658,MARCH,-,FN
continuous_0506_S7_strategy2.npz,658-784,HARD OF HEARING,-,FN
continuous_0506_S7_strategy2.npz,784-920,GOOD MORNING,-,FN
continuous_0507_S7_strategy2.npz,0-265,WEDNESDAY,WEDNESDAY,TP
continuous_0507_S7_strategy2.npz,265-531,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_0507_S7_strategy2.npz,531-798,MOTHER,MOTHER,TP
continuous_0507_S7_strategy2.npz,0-125,BLUE,-,FN
continuous_0507_S7_strategy2.npz,402-539,YOURE WELCOME,-,FN
continuous_0507_S7_strategy2.npz,668-804,ONE,-,FN
continuous_0508_S7_strategy2.npz,0-132,MEAT,MEAT,TP
continuous_0508_S7_strategy2.npz,132-396,UNCLE,UNCLE,TP
continuous_0508_S7_strategy2.npz,396-660,YOURE WELCOME,YOURE WELCOME,TP
continuous_0508_S7_strategy2.npz,660-792,SLOW,SLOW,TP
continuous_0508_S7_strategy2.npz,792-924,SUNDAY,SUNDAY,TP
continuous_0508_S7_strategy2.npz,126-253,RED,-,FN
continuous_0508_S7_strategy2.npz,518-657,TEN,-,FN
continuous_0509_S7_strategy2.npz,0-111,IM FINE,IM FINE,TP
continuous_0509_S7_strategy2.npz,111-225,SUNDAY,SUNDAY,TP
continuous_0509_S7_strategy2.npz,225-336,JUICE,JUICE,TP
continuous_0509_S7_strategy2.npz,336-562,NO,NO,TP
continuous_0509_S7_strategy2.npz,562-675,SHRIMP,SHRIMP,TP
continuous_0509_S7_strategy2.npz,675-900,SON,SON,TP
continuous_0509_S7_strategy2.npz,779-907,BLUE,-,FN
continuous_0510_S7_strategy2.npz,0-129,-,FRIDAY,FP
continuous_0510_S7_strategy2.npz,129-258,DARK,DARK,TP
continuous_0510_S7_strategy2.npz,258-388,JUICE,JUICE,TP
continuous_0510_S7_strategy2.npz,388-519,UNCLE,UNCLE,TP
continuous_0510_S7_strategy2.npz,519-648,-,APRIL,FP
continuous_0510_S7_strategy2.npz,648-778,HOW ARE YOU,HOW ARE YOU,TP
continuous_0510_S7_strategy2.npz,0-128,FRIDAY,-,FN
continuous_0510_S7_strategy2.npz,504-648,APRIL,-,FN
continuous_0511_S7_strategy2.npz,0-111,THREE,THREE,TP
continuous_0511_S7_strategy2.npz,111-222,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_0511_S7_strategy2.npz,222-333,RED,RED,TP
continuous_0511_S7_strategy2.npz,333-444,-,DEAF BLIND,FP
continuous_0511_S7_strategy2.npz,444-555,YES,YES,TP
continuous_0511_S7_strategy2.npz,555-666,IM FINE,IM FINE,TP
continuous_0511_S7_strategy2.npz,666-778,-,WEDNESDAY,FP
continuous_0511_S7_strategy2.npz,658-787,FRIDAY,-,FN
continuous_0512_S7_strategy2.npz,0-132,DECEMBER,DECEMBER,TP
continuous_0512_S7_strategy2.npz,132-399,DEAF BLIND,DEAF BLIND,TP
continuous_0512_S7_strategy2.npz,399-534,CRAB,CRAB,TP
continuous_0512_S7_strategy2.npz,534-666,GRANDFATHER,GRANDFATHER,TP
continuous_0512_S7_strategy2.npz,666-801,MILK,MILK,TP
continuous_0512_S7_strategy2.npz,277-417,SEVEN,-,FN
continuous_0513_S7_strategy2.npz,0-153,YES,YES,TP
continuous_0513_S7_strategy2.npz,153-306,SUNDAY,SUNDAY,TP
continuous_0513_S7_strategy2.npz,306-459,GRAY,GRAY,TP
continuous_0513_S7_strategy2.npz,459-612,COFFEE,COFFEE,TP
continuous_0513_S7_strategy2.npz,612-766,IM FINE,IM FINE,TP
continuous_0513_S7_strategy2.npz,651-774,HARD OF HEARING,-,FN
continuous_0514_S7_strategy2.npz,0-99,VIOLET,VIOLET,TP
continuous_0514_S7_strategy2.npz,99-199,-,DARK,FP
continuous_0514_S7_strategy2.npz,199-300,CHICKEN,CHICKEN,TP
continuous_0514_S7_strategy2.npz,300-399,-,TEA,FP
continuous_0514_S7_strategy2.npz,399-499,-,JUICE,FP
continuous_0514_S7_strategy2.npz,499-600,-,FAST,FP
continuous_0514_S7_strategy2.npz,600-799,PARENTS,PARENTS,TP
continuous_0514_S7_strategy2.npz,799-900,TOMORROW,TOMORROW,TP
continuous_0514_S7_strategy2.npz,254-378,JUICE,-,FN
continuous_0514_S7_strategy2.npz,378-498,FAST,-,FN
continuous_0514_S7_strategy2.npz,498-642,THREE,-,FN
continuous_0515_S7_strategy2.npz,0-253,-,WINE,FP
continuous_0515_S7_strategy2.npz,253-507,DON’T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_0515_S7_strategy2.npz,507-762,AUNTIE,AUNTIE,TP
continuous_0515_S7_strategy2.npz,0-128,DECEMBER,-,FN
continuous_0515_S7_strategy2.npz,128-270,YOURE WELCOME,-,FN
continuous_0515_S7_strategy2.npz,270-397,WINE,-,FN
continuous_0515_S7_strategy2.npz,649-771,CHICKEN,-,FN
continuous_0516_S7_strategy2.npz,0-130,-,ONE,FP
continuous_0516_S7_strategy2.npz,130-523,DEAF,DEAF,TP
continuous_0516_S7_strategy2.npz,523-654,TODAY,TODAY,TP
continuous_0516_S7_strategy2.npz,654-786,SHRIMP,SHRIMP,TP
continuous_0516_S7_strategy2.npz,786-916,COFFEE,COFFEE,TP
continuous_0516_S7_strategy2.npz,0-122,ONE,-,FN
continuous_0516_S7_strategy2.npz,122-266,DON’T UNDERSTAND,-,FN
continuous_0516_S7_strategy2.npz,388-536,MAY,-,FN
continuous_0517_S7_strategy2.npz,0-114,DON’T KNOW,DON’T KNOW,TP
continuous_0517_S7_strategy2.npz,114-229,SUGAR,SUGAR,TP
continuous_0517_S7_strategy2.npz,229-345,SATURDAY,SATURDAY,TP
continuous_0517_S7_strategy2.npz,345-459,-,MARRIED,FP
continuous_0517_S7_strategy2.npz,459-574,-,LONGANISA,FP
continuous_0517_S7_strategy2.npz,574-690,-,AUGUST,FP
continuous_0517_S7_strategy2.npz,690-804,-,TOMORROW,FP
continuous_0517_S7_strategy2.npz,804-921,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_0517_S7_strategy2.npz,394-521,MARRIED,-,FN
continuous_0517_S7_strategy2.npz,521-649,LONGANISA,-,FN
continuous_0517_S7_strategy2.npz,649-798,AUGUST,-,FN
continuous_0518_S7_strategy2.npz,229-345,RICE,RICE,TP
continuous_0518_S7_strategy2.npz,345-460,DON’T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_0518_S7_strategy2.npz,460-576,WEDNESDAY,WEDNESDAY,TP
continuous_0518_S7_strategy2.npz,576-805,PINK,PINK,TP
continuous_0518_S7_strategy2.npz,805-921,UNCLE,UNCLE,TP
continuous_0518_S7_strategy2.npz,0-126,SIX,-,FN
continuous_0518_S7_strategy2.npz,643-792,JULY,-,FN
continuous_0519_S7_strategy2.npz,0-108,-,FRIDAY,FP
continuous_0519_S7_strategy2.npz,108-217,-,WEDNESDAY,FP
continuous_0519_S7_strategy2.npz,217-327,CRAB,CRAB,TP
continuous_0519_S7_strategy2.npz,327-546,SLOW,SLOW,TP
continuous_0519_S7_strategy2.npz,546-654,GIRL,GIRL,TP
continuous_0519_S7_strategy2.npz,654-765,WINE,WINE,TP
continuous_0519_S7_strategy2.npz,0-121,FRIDAY,-,FN
continuous_0519_S7_strategy2.npz,388-508,NINE,-,FN
continuous_0520_S7_strategy2.npz,315-474,HOW ARE YOU,HOW ARE YOU,TP
continuous_0520_S7_strategy2.npz,474-631,-,UNDERSTAND,FP
continuous_0520_S7_strategy2.npz,631-790,-,BLUE,FP
continuous_0520_S7_strategy2.npz,0-139,TWO,-,FN
continuous_0520_S7_strategy2.npz,139-279,JANUARY,-,FN
continuous_0520_S7_strategy2.npz,415-542,DAUGHTER,-,FN
continuous_0520_S7_strategy2.npz,542-670,UNDERSTAND,-,FN
continuous_0520_S7_strategy2.npz,670-797,DARK,-,FN
continuous_0521_S7_strategy2.npz,150-301,FRIDAY,FRIDAY,TP
continuous_0521_S7_strategy2.npz,301-453,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_0521_S7_strategy2.npz,453-603,MAN,MAN,TP
continuous_0521_S7_strategy2.npz,603-756,MOTHER,MOTHER,TP
continuous_0521_S7_strategy2.npz,0-126,HOT,-,FN
continuous_0521_S7_strategy2.npz,637-764,WHITE,-,FN
continuous_0522_S7_strategy2.npz,405-540,NO,NO,TP
continuous_0522_S7_strategy2.npz,540-675,BOY,BOY,TP
continuous_0522_S7_strategy2.npz,675-810,DAUGHTER,DAUGHTER,TP
continuous_0522_S7_strategy2.npz,0-126,FRIDAY,-,FN
continuous_0522_S7_strategy2.npz,126-267,MAY,-,FN
continuous_0522_S7_strategy2.npz,267-415,THREE,-,FN
continuous_0523_S7_strategy2.npz,0-115,WRONG,WRONG,TP
continuous_0523_S7_strategy2.npz,115-231,SUGAR,SUGAR,TP
continuous_0523_S7_strategy2.npz,231-348,BROWN,BROWN,TP
continuous_0523_S7_strategy2.npz,348-696,DEAF,DEAF,TP
continuous_0523_S7_strategy2.npz,696-811,FISH,FISH,TP
continuous_0523_S7_strategy2.npz,811-927,GRANDFATHER,GRANDFATHER,TP
continuous_0523_S7_strategy2.npz,523-671,JULY,-,FN
continuous_0524_S7_strategy2.npz,0-154,BROWN,BROWN,TP
continuous_0524_S7_strategy2.npz,154-310,MILK,MILK,TP
continuous_0524_S7_strategy2.npz,310-466,THANK YOU,THANK YOU,TP
continuous_0524_S7_strategy2.npz,466-621,KNOW,KNOW,TP
continuous_0524_S7_strategy2.npz,621-777,MEAT,MEAT,TP
continuous_0524_S7_strategy2.npz,777-933,SEPTEMBER,SEPTEMBER,TP
continuous_0524_S7_strategy2.npz,126-254,THREE,-,FN
continuous_0525_S7_strategy2.npz,0-153,GRANDMOTHER,GRANDMOTHER,TP
continuous_0525_S7_strategy2.npz,153-306,LONGANISA,LONGANISA,TP
continuous_0525_S7_strategy2.npz,306-459,TWO,TWO,TP
continuous_0525_S7_strategy2.npz,459-612,HARD OF HEARING,HARD OF HEARING,TP
continuous_0525_S7_strategy2.npz,612-766,NO SUGAR,NO SUGAR,TP
continuous_0525_S7_strategy2.npz,396-510,YOURE WELCOME,-,FN
continuous_0526_S7_strategy2.npz,0-225,DECEMBER,DECEMBER,TP
continuous_0526_S7_strategy2.npz,225-339,CRAB,CRAB,TP
continuous_0526_S7_strategy2.npz,339-453,YOURE WELCOME,YOURE WELCOME,TP
continuous_0526_S7_strategy2.npz,453-678,NO SUGAR,NO SUGAR,TP
continuous_0526_S7_strategy2.npz,678-792,GRANDFATHER,GRANDFATHER,TP
continuous_0526_S7_strategy2.npz,545-672,ONE,-,FN
continuous_0527_S7_strategy2.npz,0-156,GRANDFATHER,GRANDFATHER,TP
continuous_0527_S7_strategy2.npz,156-312,PINK,PINK,TP
continuous_0527_S7_strategy2.npz,312-469,CHICKEN,CHICKEN,TP
continuous_0527_S7_strategy2.npz,469-783,NO SUGAR,NO SUGAR,TP
continuous_0527_S7_strategy2.npz,508-642,GOOD AFTERNOON,-,FN
continuous_0527_S7_strategy2.npz,642-790,JULY,-,FN
continuous_0528_S7_strategy2.npz,0-195,TEA,TEA,TP
continuous_0528_S7_strategy2.npz,195-585,-,DEAF,FP
continuous_0528_S7_strategy2.npz,585-780,-,PARENTS,FP
continuous_0528_S7_strategy2.npz,127-252,TUESDAY,-,FN
continuous_0528_S7_strategy2.npz,252-378,JULY,-,FN
continuous_0528_S7_strategy2.npz,378-517,HELLO,-,FN
continuous_0528_S7_strategy2.npz,517-662,DON’T UNDERSTAND,-,FN
continuous_0528_S7_strategy2.npz,662-788,PARENTS,-,FN
continuous_0529_S7_strategy2.npz,0-129,GREEN,GREEN,TP
continuous_0529_S7_strategy2.npz,129-259,TEN,TEN,TP
continuous_0529_S7_strategy2.npz,259-390,YESTERDAY,YESTERDAY,TP
continuous_0529_S7_strategy2.npz,390-520,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_0529_S7_strategy2.npz,520-651,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_0529_S7_strategy2.npz,651-781,SHRIMP,SHRIMP,TP
continuous_0530_S7_strategy2.npz,0-130,COFFEE,COFFEE,TP
continuous_0530_S7_strategy2.npz,130-261,CORRECT,CORRECT,TP
